,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
7844,7844,956,ENTPD3,-,16,1,0.007935,24085034,(p=8.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7845,7845,1757,SARDH,-,16,1,0.007934,23824605,(p=6.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7846,7846,1961,EGR4,-,16,1,0.007933,25411851,(p=5.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7847,7847,4242,MFNG,-,16,1,0.007932,15280477,(p=8.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7848,7848,4943,TBC1D25,-,16,1,0.007931,16484223,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7849,7849,6691,SPINK2,-,16,1,0.00793,19422058,(p=4.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7850,7850,8303,SNN,-,16,1,0.007929,23824909,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7851,7851,8559,PRPF18,-,16,1,0.007928,26598620,(p=4.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7852,7852,8612,PLPP2,-,16,1,0.007927,16467304,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7853,7853,8634,RTCA,-,16,1,0.007926,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7854,7854,9162,DGKI,-,16,1,0.007925,17986458,(p=9.01e-04),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7855,7855,9175,MAP3K13,-,16,1,0.007924,22623531,(p=1.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7856,7856,9390,SLC22A13,-,16,1,0.007923,25001539,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7857,7857,9583,ENTPD4,-,16,1,0.007922,24672025,(p=2.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7858,7858,9725,TMEM63A,-,16,1,0.007921,18854154,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7859,7859,9936,CD302,-,16,1,0.00792,18420585,(p=4.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7860,7860,10201,NME6,-,16,1,0.007919,10618642,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7861,7861,10750,GRAP,-,16,1,0.007918,23333304,(p=2.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7862,7862,10873,ME3,-,16,1,0.007917,26598620,(p=4.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7863,7863,10944,C11orf58,-,16,1,0.007916,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7864,7864,11158,RABL2B,-,16,1,0.007915,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7865,7865,22977,AKR7A3,-,16,1,0.007914,23824909,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7866,7866,23036,ZNF292,-,16,1,0.007913,18854154,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7867,7867,23484,LEPROTL1,-,16,1,0.007912,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7868,7868,23612,PHLDA3,-,16,1,0.007911,19203586,(p=5.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7869,7869,23623,RUSC1,-,16,1,0.00791,19365808,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7870,7870,25956,SEC31B,-,16,1,0.007909,21150319,(p=4.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7871,7871,26511,CHIC2,-,16,1,0.007908,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7872,7872,27285,TEKT2,-,16,1,0.007907,26598620,(p=4.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7873,7873,27443,CECR2,-,16,1,0.007906,22623531,(p=1.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7874,7874,29960,MRM2,-,16,1,0.007905,28866101,(p=3.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7875,7875,51004,COQ6,-,16,1,0.007904,21319273,(p=1.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7876,7876,51115,RMDN1,-,16,1,0.007903,21103663,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7877,7877,51193,ZNF639,-,16,1,0.007902,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7878,7878,53916,RAB4B,-,16,1,0.007901,26354767,(p=2.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7879,7879,53917,RAB24,-,16,1,0.0079,20562859,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7880,7880,54438,GFOD1,-,16,1,0.007899,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7881,7881,54741,LEPROT,-,16,1,0.007898,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7882,7882,54918,CMTM6,-,16,1,0.007897,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7883,7883,54920,DUS2,-,16,1,0.007896,15994936,(p=7.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7884,7884,55006,TRMT61B,-,16,1,0.007895,20562859,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7885,7885,55094,GPATCH1,-,16,1,0.007894,24639526,(p=3.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7886,7886,55100,WDR70,-,16,1,0.007893,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7887,7887,55172,DNAAF2,-,16,1,0.007892,19953087,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7888,7888,55246,CCDC25,-,16,1,0.007891,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7889,7889,55586,MIOX,-,16,1,0.00789,26578517,(p=5.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7890,7890,55599,RNPC3,-,16,1,0.007889,26354767,(p=2.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7891,7891,55650,PIGV,-,16,1,0.007888,23824909,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7892,7892,56890,MDM1,-,16,1,0.007887,26506232,(p=2.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7893,7893,57089,ENTPD7,-,16,1,0.007886,27737960,(p=4.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7894,7894,64420,SUSD1,-,16,1,0.007885,24189400,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7895,7895,65061,CDK15,-,16,1,0.007884,24866247,(p=2.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7896,7896,79074,C2orf49,-,16,1,0.007883,28007894,(p=6.00e-04),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7897,7897,79665,DHX40,-,16,1,0.007882,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7898,7898,79755,ZNF750,-,16,1,0.007881,29216641,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7899,7899,79778,MICALL2,-,16,1,0.00788,21150319,(p=4.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7900,7900,79921,TCEAL4,-,16,1,0.007879,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7901,7901,80128,TRIM46,-,16,1,0.007878,19549727,(p=1.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7902,7902,80185,TTI2,-,16,1,0.007877,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7903,7903,83719,YPEL3,-,16,1,0.007876,20388804,(p=6.00e-04),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7904,7904,83740,H2AFB3,-,16,1,0.007875,24584930,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7905,7905,84301,DDI2,-,16,1,0.007874,23824909,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7906,7906,84306,PDCD2L,-,16,1,0.007873,18854154,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7907,7907,84340,GFM2,-,16,1,0.007872,26043024,(p=6.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7908,7908,84681,HINT2,-,16,1,0.007871,23682076,(p=2.01e-04),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7909,7909,84957,RELT,-,16,1,0.00787,28688764,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7910,7910,84986,ARHGAP19,-,16,1,0.007869,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7911,7911,85457,CIPC,-,16,1,0.007868,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7912,7912,85465,SELENOI,-,16,1,0.007867,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7913,7913,90134,KCNH7,-,16,1,0.007866,26942884,(p=9.01e-04),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7914,7914,113201,CASC4,-,16,1,0.007865,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7915,7915,114785,MBD6,-,16,1,0.007864,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7916,7916,115265,DDIT4L,-,16,1,0.007863,15308555,(p=4.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7917,7917,115286,SLC25A26,-,16,1,0.007862,22623531,(p=1.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7918,7918,115294,PCMTD1,-,16,1,0.007861,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7919,7919,126003,TRAPPC5,-,16,1,0.00786,24797263,(p=1.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7920,7920,128989,TANGO2,-,16,1,0.007859,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7921,7921,133619,PRRC1,-,16,1,0.007858,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7922,7922,137902,PXDNL,-,16,1,0.007857,23728617,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7923,7923,140469,MYO3B,-,16,1,0.007856,22623531,(p=1.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7924,7924,140685,ZBTB46,-,16,1,0.007855,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7925,7925,140688,NOL4L,-,16,1,0.007854,21765475,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7926,7926,145508,CEP128,-,16,1,0.007853,26748699,(p=5.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7927,7927,149428,BNIPL,-,16,1,0.007852,26598620,(p=4.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7928,7928,151516,ASPRV1,-,16,1,0.007851,16565508,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7929,7929,164684,WBP2NL,-,16,1,0.00785,25417742,(p=2.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7930,7930,166785,MMAA,-,16,1,0.007849,26354767,(p=2.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7931,7931,200014,CC2D1B,-,16,1,0.007848,22779921,(p=4.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7932,7932,203259,FAM219A,-,16,1,0.007847,25900982,(p=4.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7933,7933,219743,TYSND1,-,16,1,0.007846,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7934,7934,222194,RSBN1L,-,16,1,0.007845,26354767,(p=2.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7935,7935,253558,LCLAT1,-,16,1,0.007844,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7936,7936,285521,COX18,-,16,1,0.007843,22082156,(p=9.01e-04),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7937,7937,286319,TUSC1,-,16,1,0.007842,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7938,7938,338872,C1QTNF9,-,16,1,0.007841,26419929,(p=3.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7939,7939,347240,KIF24,-,16,1,0.00784,24391143,(p=9.02e-04),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7940,7940,347730,LRRTM1,-,16,1,0.007839,26354767,(p=2.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7941,7941,399694,SHC4,-,16,1,0.007838,17409413,(p=4.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7942,7942,404281,YY2,-,16,1,0.007837,27561171,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7943,7943,653583,PHLDB3,-,16,1,0.007836,28008906,(p=2.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7944,7944,100134934,TEN1,-,16,1,0.007835,25684230,(p=8.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7945,7945,3767,KCNJ11,-,344,2,0.007942,10204114,(p=8.60e-03),,18854154,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7946,7946,3115,HLA-DPB1,-,349,2,0.008162,24639526,(p=3.50e-03),,26085212,(p=4.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7947,7947,1007,CDH9,-,17,1,0.008323,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7948,7948,1954,MEGF8,-,17,1,0.008322,28655764,(p=9.76e-05),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7949,7949,2662,GDF10,-,17,1,0.008321,25728212,(p=4.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7950,7950,4034,LRCH4,-,17,1,0.00832,25332235,(p=3.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7951,7951,5509,PPP1R3D,-,17,1,0.008319,23624058,(p=3.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7952,7952,6123,RPL3L,-,17,1,0.008318,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7953,7953,6302,TSPAN31,-,17,1,0.008317,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7954,7954,6553,SLC9A5,-,17,1,0.008316,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7955,7955,7016,TESK1,-,17,1,0.008315,17974561,(p=7.00e-04),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7956,7956,7104,TM4SF4,-,17,1,0.008314,23296076,(p=4.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7957,7957,7564,ZNF16,-,17,1,0.008313,21874239,(p=4.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7958,7958,7597,ZBTB25,-,17,1,0.008312,28768860,(p=7.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7959,7959,8447,DOC2B,-,17,1,0.008311,24570007,(p=2.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7960,7960,8916,HERC3,-,17,1,0.00831,26476452,(p=2.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7961,7961,8987,STBD1,-,17,1,0.008309,20562859,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7962,7962,9650,MTFR1,-,17,1,0.008307,24778252,(p=1.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7963,7963,9816,URB2,-,17,1,0.008306,23824909,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7964,7964,9957,HS3ST1,-,17,1,0.008305,24639526,(p=3.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7965,7965,10098,TSPAN5,-,17,1,0.008304,27223087,(p=6.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7966,7966,10308,ZNF267,-,17,1,0.008303,21840307,(p=1.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7967,7967,10404,CPQ,-,17,1,0.008302,27806330,(p=5.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7968,7968,10570,DPYSL4,-,17,1,0.008301,20499313,(p=2.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7969,7969,10668,CGRRF1,-,17,1,0.0083,19690564,(p=2.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7970,7970,10867,TSPAN9,-,17,1,0.008299,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7971,7971,11112,HIBADH,-,17,1,0.008298,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7972,7972,22879,MON1B,-,17,1,0.008297,20562859,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7973,7973,22899,ARHGEF15,-,17,1,0.008296,27145964,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7974,7974,23052,ENDOD1,-,17,1,0.008295,28532481,(p=3.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7975,7975,23253,ANKRD12,-,17,1,0.008294,22094256,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7976,7976,23313,KIAA0930,-,17,1,0.008293,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7977,7977,23412,COMMD3,-,17,1,0.008292,21778237,(p=9.01e-05),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7978,7978,23473,CAPN7,-,17,1,0.008291,17986458,(p=9.01e-04),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7979,7979,23518,R3HDM1,-,17,1,0.00829,18854154,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7980,7980,23588,KLHDC2,-,17,1,0.008289,18187417,(p=3.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7981,7981,26520,TIMM9,-,17,1,0.008288,23824909,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7982,7982,26750,RPS6KC1,-,17,1,0.008287,25852190,(p=5.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7983,7983,27092,CACNG4,-,17,1,0.008286,22779921,(p=4.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7984,7984,27288,RBMXL2,-,17,1,0.008285,25900982,(p=4.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7985,7985,29767,TMOD2,-,17,1,0.008284,23398456,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7986,7986,29886,SNX8,-,17,1,0.008282,25720964,(p=3.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7987,7987,50514,DEC1,-,17,1,0.008281,20821348,(p=8.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7988,7988,50632,CALY,-,17,1,0.00828,20602615,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7989,7989,51122,COMMD2,-,17,1,0.008279,21778237,(p=9.01e-05),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7990,7990,51507,RTF2,-,17,1,0.008278,23824909,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7991,7991,51714,SELENOT,-,17,1,0.008277,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7992,7992,54478,PIMREG,-,17,1,0.008276,27588395,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7993,7993,54793,KCTD9,-,17,1,0.008275,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7994,7994,54853,WDR55,-,17,1,0.008274,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7995,7995,54872,PIGG,-,17,1,0.008273,24639526,(p=3.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7996,7996,55156,ARMC1,-,17,1,0.008272,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7997,7997,55228,PNMA8A,-,17,1,0.008271,21890473,(p=2.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7998,7998,55365,TMEM176A,-,17,1,0.00827,21103663,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
7999,7999,55631,LRRC40,-,17,1,0.008269,24797263,(p=1.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8000,8000,55756,INTS9,-,17,1,0.008268,23667531,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8001,8001,55916,NXT2,-,17,1,0.008267,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8002,8002,56155,TEX14,-,17,1,0.008266,25453754,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8003,8003,56650,CLDND1,-,17,1,0.008265,26083392,(p=7.00e-04),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8004,8004,56920,SEMA3G,-,17,1,0.008264,26598620,(p=4.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8005,8005,57157,PHTF2,-,17,1,0.008263,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8006,8006,57172,CAMK1G,-,17,1,0.008262,22623531,(p=1.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8007,8007,57519,STARD9,-,17,1,0.008261,25501367,(p=7.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8008,8008,57657,HCN3,-,17,1,0.00826,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8009,8009,59352,LGR6,-,17,1,0.008259,22889411,(p=2.00e-04),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8010,8010,63908,NAPB,-,17,1,0.008258,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8011,8011,64641,EBF2,-,17,1,0.008257,19671856,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8012,8012,79085,SLC25A23,-,17,1,0.008256,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8013,8013,79624,ARMT1,-,17,1,0.008255,25732820,(p=5.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8014,8014,79697,RIOX1,-,17,1,0.008254,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8015,8015,80342,TRAF3IP3,-,17,1,0.008253,23333304,(p=2.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8016,8016,80833,APOL3,-,17,1,0.008251,20602615,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8017,8017,81605,URM1,-,17,1,0.00825,21209336,(p=5.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8018,8018,83442,SH3BGRL3,-,17,1,0.008249,10554026,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8019,8019,83550,GPR101,-,17,1,0.008248,26460568,(p=6.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8020,8020,84248,FYTTD1,-,17,1,0.008247,24778252,(p=1.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8021,8021,84327,ZBED3,-,17,1,0.008246,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8022,8022,84629,TNRC18,-,17,1,0.008245,23667531,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
8023,8023,84816,RTN4IP1,-,17,1,0.008244,23393170,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
