,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
544,544,2081,ERN1,-,185,7,1.646e-10,28341998,(p=3.90e-03),,25901709,(p=4.10e-03),,23529610,(p=5.50e-03),,25976933,(p=6.00e-03),,23942232,(p=7.70e-03),,28358375,(p=9.50e-03),,24970676,(p=9.80e-03),,NA,,NA,,NA,
545,545,3702,ITK,-,97,6,1.671e-10,20439541,(p=2.70e-03),,10022833,(p=4.50e-03),,25593320,(p=6.20e-03),,25934889,(p=9.30e-03),,18443296,(p=9.40e-03),,19535334,(p=9.50e-03),,NA,,NA,,NA,,NA,
546,546,3297,HSF1,-,308,8,1.82e-10,9880553,(p=2.20e-03),,26473447,(p=3.90e-03),,19844581,(p=5.00e-03),,27296951,(p=6.70e-03),,15358168,(p=7.10e-03),,24384723,(p=8.00e-03),,24831003,(p=9.20e-03),,18682744,(p=9.30e-03),,NA,,NA,
547,547,3590,IL11RA,-,41,5,1.881e-10,28186993,(p=1.00e-03),,14701802,(p=1.30e-03),,18987331,(p=2.50e-03),,16964382,(p=7.00e-03),,11141475,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,
548,548,9655,SOCS5,-,41,5,1.877e-10,11553846,(p=5.01e-04),,12242343,(p=7.00e-04),,11837794,(p=9.01e-04),,14968112,(p=4.80e-03),,27317770,(p=6.00e-03),,NA,,NA,,NA,,NA,,NA,
549,549,3689,ITGB2,-,468,9,2.261e-10,8558011,(p=3.01e-04),,27595148,(p=1.10e-03),,20362473,(p=2.60e-03),,23184931,(p=2.90e-03),,20130240,(p=6.50e-03),,11857637,(p=6.60e-03),,12145463,(p=8.30e-03),,12731070,(p=9.00e-03),,10712675,(p=9.00e-03),,NA,
550,550,7535,ZAP70,-,318,8,2.32e-10,18687687,(p=1.70e-03),,20029467,(p=3.40e-03),,9403695,(p=3.90e-03),,26508782,(p=4.20e-03),,21079155,(p=4.80e-03),,22993420,(p=4.80e-03),,19907441,(p=6.80e-03),,25287889,(p=9.90e-03),,NA,,NA,
551,551,3690,ITGB3,-,1058,12,2.335e-10,23243278,(p=2.12e-04),,25808196,(p=4.02e-04),,27248172,(p=1.40e-03),,26165836,(p=3.30e-03),,15166939,(p=4.10e-03),,23254288,(p=6.50e-03),,20002543,(p=6.60e-03),,27108184,(p=6.80e-03),,24747441,(p=6.90e-03),,25824336,(p=6.90e-03),
552,552,3594,IL12RB1,-,104,6,2.522e-10,12023369,(p=3.40e-03),,18591412,(p=5.00e-03),,26384304,(p=7.40e-03),,9038232,(p=9.30e-03),,15178580,(p=9.80e-03),,12671732,(p=9.80e-03),,NA,,NA,,NA,,NA,
553,553,959,CD40LG,-,475,9,2.552e-10,12207328,(p=6.01e-04),,24014238,(p=1.00e-03),,27391025,(p=1.20e-03),,20634492,(p=2.70e-03),,11801648,(p=3.70e-03),,16936191,(p=5.80e-03),,23002440,(p=6.60e-03),,23325890,(p=8.20e-03),,16741250,(p=8.50e-03),,NA,
554,554,6241,RRM2,-,106,6,2.821e-10,28624910,(p=2.40e-03),,27517489,(p=2.50e-03),,19568409,(p=3.20e-03),,18278438,(p=5.50e-03),,26333382,(p=8.30e-03),,19416980,(p=9.80e-03),,NA,,NA,,NA,,NA,
555,555,6688,SPI1,-,203,7,3.079e-10,21732487,(p=3.00e-04),,21789226,(p=4.06e-04),,18635311,(p=1.30e-03),,25092144,(p=2.50e-03),,17386941,(p=6.70e-03),,22083997,(p=9.00e-03),,16983342,(p=9.70e-03),,NA,,NA,,NA,
556,556,79679,VTCN1,-,108,6,3.148e-10,27088889,(p=4.03e-04),,26078947,(p=2.60e-03),,27001312,(p=3.40e-03),,19788399,(p=5.30e-03),,28325750,(p=9.30e-03),,26211593,(p=9.90e-03),,NA,,NA,,NA,,NA,
557,557,602,BCL3,-,109,6,3.324e-10,16732314,(p=1.00e-03),,22580608,(p=2.90e-03),,27748795,(p=3.20e-03),,23149915,(p=3.90e-03),,19617629,(p=4.90e-03),,26526716,(p=8.30e-03),,NA,,NA,,NA,,NA,
558,558,1116,CHI3L1,-,335,8,3.433e-10,24689875,(p=1.60e-03),,20499402,(p=2.70e-03),,24920662,(p=2.70e-03),,28324830,(p=5.00e-03),,23613996,(p=5.00e-03),,21029458,(p=6.20e-03),,16234240,(p=6.60e-03),,12071845,(p=6.90e-03),,NA,,NA,
559,559,6935,ZEB1,-,335,8,3.427e-10,28379605,(p=2.16e-04),,27041571,(p=1.20e-03),,24468793,(p=4.20e-03),,26824417,(p=6.50e-03),,27645778,(p=6.70e-03),,22205702,(p=7.40e-03),,27596438,(p=7.70e-03),,25890268,(p=7.90e-03),,NA,,NA,
560,560,7471,WNT1,-,207,7,3.493e-10,19778454,(p=3.10e-03),,19401692,(p=3.10e-03),,19781444,(p=3.40e-03),,21680704,(p=7.10e-03),,28684528,(p=7.10e-03),,21505183,(p=9.70e-03),,26499380,(p=9.90e-03),,NA,,NA,,NA,
561,561,186,AGTR2,-,208,7,3.605e-10,19996275,(p=3.10e-03),,24391821,(p=3.20e-03),,28697804,(p=4.00e-03),,17630322,(p=5.80e-03),,18344519,(p=7.70e-03),,9884335,(p=9.80e-03),,19082699,(p=9.90e-03),,NA,,NA,,NA,
562,562,467,ATF3,-,208,7,3.598e-10,27196751,(p=2.50e-03),,25096061,(p=4.40e-03),,21844328,(p=5.50e-03),,19050264,(p=6.80e-03),,16613840,(p=7.50e-03),,26709509,(p=8.40e-03),,20581861,(p=9.50e-03),,NA,,NA,,NA,
563,563,3663,IRF5,-,210,7,3.841e-10,28924041,(p=1.80e-03),,24445143,(p=2.30e-03),,22053985,(p=2.60e-03),,12138184,(p=4.70e-03),,25326420,(p=5.20e-03),,18332133,(p=9.60e-03),,15556946,(p=9.60e-03),,NA,,NA,,NA,
564,564,57506,MAVS,-,210,7,3.834e-10,20044805,(p=9.02e-04),,16707574,(p=1.20e-03),,24478431,(p=4.50e-03),,22114345,(p=6.60e-03),,28471483,(p=8.00e-03),,28566380,(p=8.30e-03),,18927075,(p=9.20e-03),,NA,,NA,,NA,
565,565,8061,FOSL1,-,114,6,4.3e-10,25750173,(p=2.40e-03),,20663135,(p=2.90e-03),,23027619,(p=4.00e-03),,21640141,(p=7.20e-03),,28049150,(p=7.70e-03),,17872495,(p=9.30e-03),,NA,,NA,,NA,,NA,
566,566,7039,TGFA,-,217,7,4.796e-10,12709435,(p=2.90e-03),,18922903,(p=3.40e-03),,24122793,(p=3.60e-03),,19823173,(p=5.80e-03),,19749156,(p=8.10e-03),,12743035,(p=9.60e-03),,23729230,(p=9.70e-03),,NA,,NA,,NA,
567,567,7187,TRAF3,-,218,7,4.942e-10,26329582,(p=7.02e-04),,9774460,(p=4.90e-03),,24739416,(p=6.80e-03),,28049150,(p=7.70e-03),,27716849,(p=7.90e-03),,28295222,(p=9.80e-03),,12637493,(p=9.80e-03),,NA,,NA,,NA,
568,568,5068,REG3A,-,50,5,5.095e-10,21643999,(p=1.30e-03),,24996521,(p=2.70e-03),,26404002,(p=3.40e-03),,26719042,(p=9.00e-03),,28656348,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
569,569,6929,TCF3,-,222,7,5.586e-10,16782810,(p=4.00e-04),,25615280,(p=3.90e-03),,26214592,(p=4.10e-03),,19074834,(p=6.90e-03),,23085504,(p=7.00e-03),,19801649,(p=8.00e-03),,21119685,(p=9.30e-03),,NA,,NA,,NA,
570,570,9149,DYRK1B,-,51,5,5.624e-10,26784250,(p=1.70e-03),,19633423,(p=4.20e-03),,24590896,(p=7.50e-03),,25777618,(p=7.50e-03),,28554575,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,
571,571,2189,FANCG,-,120,6,5.806e-10,15299030,(p=1.60e-03),,19321451,(p=4.80e-03),,27608133,(p=5.20e-03),,25477267,(p=5.50e-03),,11739169,(p=6.50e-03),,15192709,(p=9.00e-03),,NA,,NA,,NA,,NA,
572,572,5608,MAP2K6,-,121,6,6.092e-10,15764709,(p=2.30e-03),,19672773,(p=2.60e-03),,23535064,(p=3.70e-03),,10961885,(p=4.60e-03),,16498455,(p=6.40e-03),,26038599,(p=7.70e-03),,NA,,NA,,NA,,NA,
573,573,6319,SCD,-,121,6,6.081e-10,24135379,(p=1.70e-03),,22946088,(p=1.80e-03),,23633458,(p=2.50e-03),,28797843,(p=2.90e-03),,23019225,(p=6.60e-03),,26469385,(p=7.00e-03),,NA,,NA,,NA,,NA,
574,574,7298,TYMS,-,532,9,6.512e-10,21618517,(p=9.02e-04),,27191954,(p=1.60e-03),,12084458,(p=1.60e-03),,19568409,(p=3.20e-03),,15504738,(p=6.00e-03),,20734048,(p=7.10e-03),,20647341,(p=7.50e-03),,19307503,(p=8.20e-03),,26847426,(p=9.00e-03),,NA,
575,575,8626,TP63,-,724,10,6.505e-10,26208975,(p=3.01e-04),,18198175,(p=1.60e-03),,23243027,(p=7.00e-03),,21417823,(p=8.70e-03),,16273287,(p=9.00e-03),,23362460,(p=9.20e-03),,12782800,(p=9.50e-03),,25085524,(p=9.50e-03),,20038814,(p=9.60e-03),,23867503,(p=9.70e-03),
576,576,1649,DDIT3,-,228,7,6.635e-10,21697087,(p=3.90e-03),,24287694,(p=4.80e-03),,23053497,(p=5.50e-03),,24367269,(p=7.50e-03),,19037087,(p=9.20e-03),,19470730,(p=9.30e-03),,26883801,(p=9.30e-03),,NA,,NA,,NA,
577,577,90,ACVR1,-,124,6,7.002e-10,28075462,(p=4.70e-03),,22949078,(p=5.00e-03),,25271001,(p=5.20e-03),,27530160,(p=7.40e-03),,24705252,(p=8.00e-03),,12065756,(p=9.50e-03),,NA,,NA,,NA,,NA,
578,578,468,ATF4,-,231,7,7.24e-10,25130172,(p=1.70e-03),,25795775,(p=2.50e-03),,27935748,(p=2.90e-03),,24681956,(p=3.40e-03),,26884600,(p=5.50e-03),,25681212,(p=5.90e-03),,20022965,(p=8.30e-03),,NA,,NA,,NA,
579,579,3635,INPP5D,-,127,6,8.063e-10,12149229,(p=2.13e-04),,24522920,(p=1.20e-03),,10194451,(p=7.30e-03),,15470047,(p=7.80e-03),,26481854,(p=8.30e-03),,16619039,(p=9.30e-03),,NA,,NA,,NA,,NA,
580,580,340061,TMEM173,-,127,6,8.049e-10,25029335,(p=2.09e-04),,27566796,(p=7.01e-04),,26199418,(p=6.50e-03),,29263267,(p=6.90e-03),,27716849,(p=7.90e-03),,25947293,(p=9.30e-03),,NA,,NA,,NA,,NA,
581,581,8879,SGPL1,-,55,5,8.152e-10,20519401,(p=1.80e-03),,25347472,(p=2.60e-03),,26493335,(p=3.90e-03),,24189400,(p=6.50e-03),,22784711,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
582,582,3956,LGALS1,-,380,8,8.768e-10,27402956,(p=1.09e-04),,28415760,(p=1.70e-03),,19900702,(p=2.60e-03),,28350104,(p=3.00e-03),,15663199,(p=6.70e-03),,22696230,(p=6.80e-03),,19363525,(p=9.50e-03),,20828557,(p=9.50e-03),,NA,,NA,
583,583,2797,GNRH2,-,56,5,8.917e-10,23154267,(p=6.50e-03),,20630060,(p=7.10e-03),,20074375,(p=7.20e-03),,21239435,(p=8.70e-03),,19656390,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
584,584,9131,AIFM1,-,239,7,9.065e-10,27197168,(p=1.40e-03),,26304929,(p=4.20e-03),,25799586,(p=5.00e-03),,24189400,(p=6.50e-03),,26148186,(p=6.70e-03),,26044191,(p=8.50e-03),,26252009,(p=9.70e-03),,NA,,NA,,NA,
585,585,8408,ULK1,-,131,6,9.623e-10,28011640,(p=3.90e-03),,26593251,(p=5.20e-03),,27864418,(p=5.90e-03),,28498429,(p=7.00e-03),,26299883,(p=7.90e-03),,25847297,(p=9.90e-03),,NA,,NA,,NA,,NA,
586,586,3437,IFIT3,-,57,5,9.72e-10,19351818,(p=2.80e-03),,22490698,(p=4.30e-03),,24223959,(p=4.90e-03),,25170834,(p=9.50e-03),,17933493,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
587,587,627,BDNF,-,1746,14,1.057e-09,20331634,(p=6.00e-04),,25210182,(p=1.20e-03),,28230291,(p=2.30e-03),,20463055,(p=3.20e-03),,21350004,(p=3.20e-03),,28739680,(p=5.60e-03),,23420490,(p=6.60e-03),,28604655,(p=6.60e-03),,25700942,(p=7.50e-03),,22719055,(p=8.00e-03),
588,588,8549,LGR5,-,134,6,1.097e-09,24859092,(p=2.40e-03),,26517508,(p=2.90e-03),,25060070,(p=4.70e-03),,23784051,(p=5.20e-03),,25025569,(p=6.50e-03),,27049829,(p=8.30e-03),,NA,,NA,,NA,,NA,
589,589,3726,JUNB,-,136,6,1.198e-09,18843287,(p=1.00e-03),,12907627,(p=1.70e-03),,26217035,(p=2.90e-03),,25662951,(p=4.10e-03),,27890927,(p=5.20e-03),,24858691,(p=7.50e-03),,NA,,NA,,NA,,NA,
590,590,1493,CTLA4,-,1005,11,1.275e-09,28007774,(p=1.40e-03),,27918555,(p=1.90e-03),,28099147,(p=3.00e-03),,22733023,(p=3.70e-03),,27249767,(p=5.80e-03),,29335768,(p=6.50e-03),,20371478,(p=7.10e-03),,27354668,(p=8.30e-03),,28716895,(p=8.40e-03),,28349816,(p=8.50e-03),
591,591,6348,CCL3,-,254,7,1.363e-09,22987449,(p=7.01e-04),,27109512,(p=2.00e-03),,21403648,(p=3.90e-03),,23760235,(p=4.00e-03),,19463769,(p=7.50e-03),,16849642,(p=9.50e-03),,21115978,(p=9.80e-03),,NA,,NA,,NA,
592,592,3481,IGF2,-,583,9,1.38e-09,27582487,(p=2.60e-03),,23028800,(p=4.80e-03),,24932685,(p=7.90e-03),,18611974,(p=7.90e-03),,18537183,(p=8.30e-03),,21757716,(p=9.00e-03),,18297687,(p=9.00e-03),,18350600,(p=9.30e-03),,21548981,(p=9.30e-03),,NA,
593,593,868,CBLB,-,140,6,1.416e-09,23586056,(p=1.40e-03),,26826182,(p=2.60e-03),,21346257,(p=5.50e-03),,16002993,(p=7.10e-03),,14604964,(p=7.90e-03),,23280105,(p=9.70e-03),,NA,,NA,,NA,,NA,
594,594,7750,ZMYM2,-,62,5,1.477e-09,12594223,(p=2.90e-03),,19506298,(p=3.10e-03),,27005999,(p=5.20e-03),,17389761,(p=5.90e-03),,14660670,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,
595,595,2068,ERCC2,-,795,10,1.499e-09,22496165,(p=1.00e-03),,14668933,(p=1.20e-03),,17197435,(p=6.50e-03),,17409981,(p=7.10e-03),,20734048,(p=7.10e-03),,22608006,(p=7.30e-03),,20575039,(p=7.40e-03),,24780295,(p=8.30e-03),,19786980,(p=9.40e-03),,21404106,(p=9.80e-03),
596,596,768,CA9,-,259,7,1.546e-09,22484976,(p=1.40e-03),,21966417,(p=2.70e-03),,23208505,(p=5.50e-03),,25890268,(p=7.90e-03),,23141780,(p=9.30e-03),,26993100,(p=9.80e-03),,19808899,(p=9.80e-03),,NA,,NA,,NA,
597,597,3562,IL3,-,143,6,1.598e-09,20738848,(p=7.01e-04),,12759409,(p=3.70e-03),,20964623,(p=5.00e-03),,10677502,(p=6.50e-03),,7642615,(p=6.60e-03),,9209414,(p=9.50e-03),,NA,,NA,,NA,,NA,
598,598,10411,RAPGEF3,-,143,6,1.596e-09,16914720,(p=1.30e-03),,17565009,(p=4.20e-03),,22363678,(p=5.50e-03),,26388312,(p=7.50e-03),,27602951,(p=8.40e-03),,14615375,(p=9.70e-03),,NA,,NA,,NA,,NA,
599,599,4255,MGMT,-,599,9,1.718e-09,25163906,(p=4.08e-04),,24718901,(p=1.20e-03),,21957016,(p=2.20e-03),,27918718,(p=4.00e-03),,20935218,(p=4.10e-03),,23422094,(p=5.50e-03),,27533246,(p=6.20e-03),,19056673,(p=8.30e-03),,23408861,(p=8.70e-03),,NA,
600,600,56848,SPHK2,-,64,5,1.722e-09,24140934,(p=9.01e-04),,21307639,(p=1.20e-03),,26494858,(p=2.50e-03),,27517489,(p=2.50e-03),,26209696,(p=3.30e-03),,NA,,NA,,NA,,NA,,NA,
601,601,3676,ITGA4,-,265,7,1.795e-09,21114537,(p=1.70e-03),,24904821,(p=4.90e-03),,19454674,(p=6.20e-03),,24599548,(p=6.50e-03),,25824336,(p=6.90e-03),,9086434,(p=7.50e-03),,15308572,(p=9.80e-03),,NA,,NA,,NA,
602,602,1438,CSF2RA,-,65,5,1.858e-09,9685210,(p=4.06e-04),,9028317,(p=1.20e-03),,12637324,(p=1.20e-03),,12759409,(p=3.70e-03),,21056082,(p=3.90e-03),,NA,,NA,,NA,,NA,,NA,
603,603,54806,AHI1,-,65,5,1.855e-09,23446755,(p=4.01e-04),,18936234,(p=4.07e-04),,22183070,(p=1.60e-03),,22623184,(p=2.20e-03),,28366933,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,
604,604,2313,FLI1,-,147,6,1.864e-09,16930139,(p=3.01e-04),,22965552,(p=3.20e-03),,28248553,(p=3.20e-03),,28561686,(p=6.90e-03),,17727680,(p=7.10e-03),,24708674,(p=7.50e-03),,NA,,NA,,NA,,NA,
605,605,4771,NF2,-,268,7,1.926e-09,24848258,(p=1.70e-03),,12444102,(p=2.20e-03),,18632626,(p=6.10e-03),,28003305,(p=6.80e-03),,25217104,(p=7.50e-03),,20491622,(p=8.70e-03),,19451229,(p=9.30e-03),,NA,,NA,,NA,
606,606,4982,TNFRSF11B,-,614,9,2.095e-09,26781475,(p=4.10e-03),,17443309,(p=4.20e-03),,11505389,(p=4.20e-03),,26608463,(p=5.20e-03),,26133738,(p=6.40e-03),,25270538,(p=8.00e-03),,18251702,(p=8.70e-03),,24755218,(p=9.80e-03),,16611736,(p=9.80e-03),,NA,
607,607,1401,CRP,-,1894,14,2.659e-09,28228104,(p=2.03e-04),,18262272,(p=7.00e-04),,20978825,(p=1.30e-03),,21173097,(p=1.80e-03),,26088452,(p=5.80e-03),,17110595,(p=6.50e-03),,18023360,(p=6.50e-03),,23361365,(p=6.60e-03),,21592994,(p=7.50e-03),,18327405,(p=8.00e-03),
608,608,5175,PECAM1,-,284,7,2.854e-09,17106245,(p=1.70e-03),,27997991,(p=3.20e-03),,12689916,(p=6.50e-03),,12393699,(p=6.60e-03),,26956486,(p=6.90e-03),,16219692,(p=7.70e-03),,24969778,(p=8.30e-03),,NA,,NA,,NA,
609,609,54739,XAF1,-,71,5,2.884e-09,18192275,(p=4.01e-04),,19056926,(p=2.50e-03),,18035482,(p=2.50e-03),,23323858,(p=4.10e-03),,19664236,(p=6.30e-03),,NA,,NA,,NA,,NA,,NA,
610,610,9817,KEAP1,-,291,7,3.363e-09,23824739,(p=2.70e-03),,25505069,(p=2.90e-03),,25358602,(p=3.90e-03),,26536456,(p=4.70e-03),,26195781,(p=5.00e-03),,26657794,(p=6.50e-03),,26043024,(p=9.00e-03),,NA,,NA,,NA,
611,611,317,APAF1,-,163,6,3.424e-09,20216471,(p=4.07e-04),,17361096,(p=3.60e-03),,14566819,(p=4.50e-03),,19675677,(p=6.50e-03),,16331630,(p=6.70e-03),,18719738,(p=9.70e-03),,NA,,NA,,NA,,NA,
612,612,1000,CDH2,-,292,7,3.432e-09,19070520,(p=1.30e-03),,24378362,(p=2.90e-03),,24051540,(p=4.70e-03),,23520479,(p=5.00e-03),,16149052,(p=8.70e-03),,17348027,(p=8.70e-03),,26451610,(p=9.80e-03),,NA,,NA,,NA,
613,613,2778,GNAS,-,457,8,3.455e-09,17008315,(p=4.07e-04),,18755267,(p=2.50e-03),,21835143,(p=2.60e-03),,28051330,(p=5.20e-03),,18451148,(p=6.40e-03),,26257060,(p=7.40e-03),,24758907,(p=9.00e-03),,27154293,(p=9.50e-03),,NA,,NA,
614,614,3552,IL1A,-,875,10,3.513e-09,28412968,(p=1.90e-03),,19648252,(p=2.90e-03),,27260388,(p=3.20e-03),,23554905,(p=3.90e-03),,22732089,(p=4.10e-03),,28078769,(p=7.10e-03),,26305372,(p=7.50e-03),,28483765,(p=7.50e-03),,16619041,(p=8.20e-03),,19435817,(p=9.00e-03),
615,615,2886,GRB7,-,75,5,3.776e-09,20126311,(p=2.90e-03),,14968112,(p=4.80e-03),,24189400,(p=6.50e-03),,19717535,(p=7.70e-03),,17426702,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,
616,616,7534,YWHAZ,-,464,8,3.862e-09,25412315,(p=1.40e-03),,22279540,(p=1.70e-03),,15265780,(p=3.20e-03),,21707964,(p=5.50e-03),,21743495,(p=6.50e-03),,24189400,(p=6.50e-03),,15657067,(p=6.70e-03),,19218246,(p=6.90e-03),,NA,,NA,
617,617,7486,WRN,-,299,7,4.001e-09,23867477,(p=1.30e-03),,27829440,(p=1.40e-03),,21123451,(p=2.60e-03),,16723399,(p=5.00e-03),,12944467,(p=5.00e-03),,22390926,(p=6.70e-03),,15735006,(p=7.00e-03),,NA,,NA,,NA,
618,618,7048,TGFBR2,-,468,8,4.111e-09,27763636,(p=2.70e-03),,27048361,(p=5.50e-03),,22672900,(p=5.50e-03),,22964853,(p=5.80e-03),,24336330,(p=5.80e-03),,21454688,(p=7.70e-03),,19366699,(p=9.00e-03),,16388503,(p=9.90e-03),,NA,,NA,
619,619,5829,PXN,-,306,7,4.672e-09,10925297,(p=1.20e-03),,18632638,(p=1.30e-03),,24863063,(p=4.70e-03),,28739717,(p=5.40e-03),,9759889,(p=6.50e-03),,24096476,(p=7.10e-03),,25486458,(p=9.70e-03),,NA,,NA,,NA,
620,620,2920,CXCL2,-,79,5,4.881e-09,27721403,(p=2.70e-03),,20185584,(p=2.70e-03),,17466952,(p=2.90e-03),,23554905,(p=3.90e-03),,17999991,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,
621,621,4015,LOX,-,174,6,4.977e-09,23494965,(p=1.19e-04),,26908052,(p=3.50e-03),,22767499,(p=4.20e-03),,23750284,(p=5.70e-03),,25790191,(p=7.90e-03),,25988230,(p=8.50e-03),,NA,,NA,,NA,,NA,
622,622,993,CDC25A,-,176,6,5.32e-09,22065597,(p=2.01e-04),,25397735,(p=1.20e-03),,26515730,(p=1.30e-03),,23730206,(p=4.20e-03),,28951130,(p=4.70e-03),,8668211,(p=5.20e-03),,NA,,NA,,NA,,NA,
623,623,896,CCND3,-,177,6,5.493e-09,23880157,(p=2.40e-03),,20631637,(p=4.10e-03),,8668211,(p=5.20e-03),,23376478,(p=6.70e-03),,28607489,(p=9.70e-03),,16985050,(p=9.70e-03),,NA,,NA,,NA,,NA,
624,624,23765,IL17RA,-,81,5,5.506e-09,26755664,(p=4.04e-04),,21145111,(p=3.10e-03),,11966773,(p=3.90e-03),,25202827,(p=4.10e-03),,18348982,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,
625,625,4599,MX1,-,179,6,5.856e-09,22340769,(p=4.03e-04),,16595158,(p=1.20e-03),,12595530,(p=2.60e-03),,22531919,(p=9.20e-03),,25170834,(p=9.50e-03),,25327819,(p=9.70e-03),,NA,,NA,,NA,,NA,
626,626,246,ALOX15,-,180,6,6.043e-09,14757756,(p=4.03e-04),,12748293,(p=7.01e-04),,17043146,(p=1.30e-03),,9822675,(p=1.80e-03),,20861348,(p=2.20e-03),,22825379,(p=8.70e-03),,NA,,NA,,NA,,NA,
627,627,6721,SREBF2,-,180,6,6.033e-09,25488447,(p=2.11e-04),,26512780,(p=9.02e-04),,28218735,(p=4.30e-03),,15026365,(p=7.50e-03),,22662110,(p=7.90e-03),,19497963,(p=8.30e-03),,NA,,NA,,NA,,NA,
628,628,10344,CCL26,-,83,5,6.195e-09,17541284,(p=1.20e-03),,23607908,(p=1.50e-03),,22226123,(p=3.40e-03),,15521376,(p=4.80e-03),,20059579,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
629,629,8682,PEA15,-,84,5,6.572e-09,22144664,(p=9.00e-04),,27053111,(p=4.20e-03),,19010903,(p=7.50e-03),,26470725,(p=9.20e-03),,23481023,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
630,630,8856,NR1I2,-,323,7,6.639e-09,28356150,(p=2.80e-03),,26063058,(p=3.90e-03),,24486481,(p=6.60e-03),,18784074,(p=7.40e-03),,21532337,(p=9.60e-03),,27440420,(p=9.80e-03),,27279570,(p=9.80e-03),,NA,,NA,,NA,
631,631,30009,TBX21,-,184,6,6.836e-09,15860546,(p=2.14e-04),,19168793,(p=4.06e-04),,25505279,(p=1.50e-03),,21239533,(p=1.60e-03),,19950257,(p=5.60e-03),,16434488,(p=6.00e-03),,NA,,NA,,NA,,NA,
632,632,1975,EIF4B,-,87,5,7.815e-09,24829357,(p=2.13e-04),,25129346,(p=3.90e-03),,26848623,(p=3.90e-03),,14968112,(p=4.80e-03),,23749639,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,
633,633,6720,SREBF1,-,331,7,7.809e-09,19913854,(p=6.01e-04),,26512780,(p=9.02e-04),,22059152,(p=4.30e-03),,28083517,(p=5.50e-03),,26469385,(p=7.00e-03),,15026365,(p=7.50e-03),,18385733,(p=8.30e-03),,NA,,NA,,NA,
634,634,7412,VCAM1,-,512,8,7.966e-09,24378362,(p=2.90e-03),,23285079,(p=3.30e-03),,12105209,(p=3.90e-03),,22879387,(p=6.40e-03),,24599548,(p=6.50e-03),,26334689,(p=7.00e-03),,18656701,(p=9.50e-03),,15308572,(p=9.80e-03),,NA,,NA,
635,635,6418,SET,-,190,6,8.224e-09,24436473,(p=9.00e-04),,19234487,(p=9.01e-04),,17875674,(p=2.50e-03),,25388166,(p=2.90e-03),,25945834,(p=5.00e-03),,24621013,(p=9.00e-03),,NA,,NA,,NA,,NA,
636,636,4091,SMAD6,-,88,5,8.229e-09,19047146,(p=1.80e-03),,20658468,(p=5.00e-03),,10748100,(p=5.20e-03),,12815042,(p=6.50e-03),,16282533,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,
637,637,55294,FBXW7,-,334,7,8.25e-09,23820376,(p=1.10e-03),,20823234,(p=2.60e-03),,28202514,(p=6.70e-03),,22426484,(p=7.40e-03),,21092141,(p=7.50e-03),,21368833,(p=9.70e-03),,24727676,(p=9.70e-03),,NA,,NA,,NA,
638,638,55620,STAP2,-,29,4,8.598e-09,28430604,(p=9.01e-04),,22231445,(p=1.70e-03),,19393627,(p=4.70e-03),,12540842,(p=5.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
639,639,3756,KCNH1,-,89,5,8.673e-09,24587194,(p=3.40e-03),,26783521,(p=5.80e-03),,22984610,(p=6.60e-03),,22061963,(p=7.50e-03),,17520698,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
640,640,6863,TAC1,-,192,6,8.684e-09,11160316,(p=6.90e-03),,25750171,(p=8.40e-03),,28192115,(p=9.20e-03),,22906243,(p=9.20e-03),,18316470,(p=9.30e-03),,21671725,(p=9.90e-03),,NA,,NA,,NA,,NA,
641,641,5142,PDE4B,-,91,5,9.674e-09,23451206,(p=2.11e-04),,21742807,(p=4.00e-03),,11156964,(p=5.20e-03),,21047676,(p=6.90e-03),,15331441,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,
642,642,9063,PIAS2,-,91,5,9.659e-09,9724754,(p=9.02e-04),,23202365,(p=4.90e-03),,20408817,(p=5.00e-03),,11117529,(p=5.20e-03),,16777850,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,
643,643,4773,NFATC2,-,197,6,1.007e-08,22911897,(p=1.12e-04),,24931237,(p=1.00e-03),,26823495,(p=3.20e-03),,21964595,(p=6.60e-03),,24136923,(p=6.60e-03),,15292278,(p=8.90e-03),,NA,,NA,,NA,,NA,
