,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
55,55,64223,MLST8,-,58,21,1.097e-43,21460630,(p=1.60e-03),,17565979,(p=2.00e-03),,15459249,(p=2.20e-03),,21454807,(p=2.30e-03),,17277771,(p=2.40e-03),,25906254,(p=2.50e-03),,18235224,(p=3.00e-03),,15718470,(p=3.20e-03),,18030348,(p=3.60e-03),,20169205,(p=3.80e-03),
56,56,1499,CTNNB1,-,2298,68,1.411e-43,27196759,(p=2.05e-04),,20347502,(p=1.20e-03),,20028853,(p=1.50e-03),,27835591,(p=1.90e-03),,20818428,(p=2.30e-03),,27780915,(p=2.30e-03),,27391060,(p=2.60e-03),,26268703,(p=3.10e-03),,24954509,(p=3.40e-03),,20454507,(p=3.60e-03),
57,57,6199,RPS6KB2,-,53,20,2.709e-42,14729629,(p=1.40e-03),,12875979,(p=1.90e-03),,10490847,(p=2.30e-03),,15051500,(p=2.30e-03),,12087098,(p=2.50e-03),,21427355,(p=2.60e-03),,12818373,(p=2.60e-03),,11500364,(p=3.10e-03),,12713446,(p=3.50e-03),,20953835,(p=3.50e-03),
58,58,7040,TGFB1,-,3801,85,1.826e-41,21406405,(p=9.01e-04),,20232305,(p=1.30e-03),,18451140,(p=1.40e-03),,22217516,(p=1.50e-03),,26487273,(p=1.70e-03),,17656362,(p=1.90e-03),,18757300,(p=2.10e-03),,17230494,(p=2.50e-03),,19357233,(p=2.50e-03),,21084277,(p=2.50e-03),
59,59,6790,AURKA,-,611,37,1.312e-40,25609923,(p=1.04e-04),,25624750,(p=2.06e-04),,28764929,(p=9.02e-04),,23026799,(p=1.00e-03),,28073841,(p=1.10e-03),,25115395,(p=1.20e-03),,23334327,(p=2.50e-03),,19649632,(p=2.50e-03),,19891769,(p=3.00e-03),,19799648,(p=3.10e-03),
60,60,238,ALK,-,529,35,2.751e-40,25228590,(p=1.40e-03),,26973324,(p=1.50e-03),,26147305,(p=2.50e-03),,28455243,(p=2.90e-03),,26517679,(p=3.10e-03),,24288180,(p=3.10e-03),,19535344,(p=3.10e-03),,27986745,(p=3.40e-03),,26338968,(p=3.40e-03),,22203728,(p=3.60e-03),
61,61,10413,YAP1,-,554,35,1.313e-39,25288394,(p=1.00e-03),,23027127,(p=1.40e-03),,28376152,(p=1.50e-03),,28376174,(p=1.90e-03),,28759011,(p=2.00e-03),,25998128,(p=2.30e-03),,24810989,(p=4.20e-03),,28684311,(p=4.30e-03),,28241877,(p=4.40e-03),,22017875,(p=4.40e-03),
62,62,5599,MAPK8,-,927,42,1.468e-39,18025271,(p=8.03e-04),,17942603,(p=1.30e-03),,25955534,(p=2.30e-03),,24970676,(p=2.50e-03),,25341038,(p=2.50e-03),,26708719,(p=2.50e-03),,19593445,(p=3.10e-03),,19060920,(p=3.30e-03),,21931671,(p=3.40e-03),,18594007,(p=3.60e-03),
63,63,3815,KIT,-,935,42,2.022e-39,18443272,(p=9.00e-04),,17546049,(p=1.20e-03),,28506734,(p=1.60e-03),,16597595,(p=1.90e-03),,25375091,(p=2.30e-03),,22833529,(p=2.50e-03),,27068398,(p=2.70e-03),,27633918,(p=3.10e-03),,18729075,(p=3.10e-03),,28760855,(p=3.10e-03),
64,64,5170,PDPK1,-,214,26,5.027e-39,23893244,(p=1.00e-03),,22863784,(p=1.20e-03),,26848537,(p=1.40e-03),,25726712,(p=2.30e-03),,26593251,(p=2.30e-03),,23887393,(p=2.50e-03),,24810059,(p=2.50e-03),,20361045,(p=3.10e-03),,18184863,(p=3.10e-03),,15718470,(p=3.20e-03),
65,65,6794,STK11,-,378,30,3.291e-38,23526220,(p=2.05e-04),,26027660,(p=6.00e-04),,20368287,(p=1.10e-03),,23027127,(p=1.40e-03),,23451056,(p=1.70e-03),,25179843,(p=2.10e-03),,26877155,(p=2.40e-03),,28652249,(p=2.50e-03),,20418665,(p=3.10e-03),,20668229,(p=3.20e-03),
66,66,3479,IGF1,-,1620,51,5.51e-38,18697743,(p=8.02e-04),,22922215,(p=1.20e-03),,20363874,(p=1.20e-03),,27654259,(p=1.40e-03),,24508636,(p=1.50e-03),,24662006,(p=1.50e-03),,23686362,(p=2.00e-03),,24994750,(p=2.20e-03),,17419944,(p=2.30e-03),,17617058,(p=2.30e-03),
67,67,5291,PIK3CB,-,195,24,1.094e-36,29203244,(p=1.60e-03),,26549638,(p=1.90e-03),,27176780,(p=2.30e-03),,27184134,(p=2.40e-03),,26780727,(p=2.40e-03),,27048245,(p=2.50e-03),,10985305,(p=2.90e-03),,21765914,(p=3.50e-03),,25398937,(p=3.60e-03),,27903677,(p=3.90e-03),
68,68,79109,MAPKAP1,-,60,18,2.035e-36,24365180,(p=1.20e-03),,28143890,(p=1.60e-03),,17277771,(p=2.40e-03),,24395886,(p=2.90e-03),,21757730,(p=3.10e-03),,15718470,(p=3.20e-03),,24161930,(p=3.40e-03),,18030348,(p=3.60e-03),,26235620,(p=4.00e-03),,21170086,(p=4.00e-03),
69,69,6194,RPS6,-,151,22,7.995e-36,24886512,(p=2.03e-04),,18157089,(p=3.01e-04),,24831086,(p=9.01e-04),,25379021,(p=1.00e-03),,28232476,(p=1.00e-03),,26506236,(p=1.20e-03),,21147110,(p=1.50e-03),,21460630,(p=1.60e-03),,26490682,(p=1.80e-03),,15051500,(p=2.30e-03),
70,70,595,CCND1,-,1381,45,1.064e-35,19757306,(p=2.08e-04),,20857402,(p=1.00e-03),,19321861,(p=1.20e-03),,27226604,(p=1.20e-03),,15505422,(p=1.20e-03),,20232305,(p=1.30e-03),,27546592,(p=1.50e-03),,17606765,(p=1.90e-03),,20628002,(p=1.90e-03),,19903334,(p=2.30e-03),
71,71,84335,AKT1S1,-,53,17,3.301e-35,21886838,(p=9.00e-04),,16174443,(p=1.50e-03),,24704832,(p=2.30e-03),,17277771,(p=2.40e-03),,22354785,(p=2.50e-03),,26876154,(p=2.90e-03),,18030348,(p=3.60e-03),,20169205,(p=3.80e-03),,22090422,(p=3.90e-03),,19446321,(p=3.90e-03),
72,72,1019,CDK4,-,482,30,4.071e-35,15505422,(p=1.20e-03),,20354191,(p=1.50e-03),,24065146,(p=2.30e-03),,16985050,(p=2.40e-03),,25028469,(p=3.00e-03),,18799615,(p=3.10e-03),,25234309,(p=3.20e-03),,27986745,(p=3.40e-03),,12509456,(p=4.00e-03),,25991817,(p=4.00e-03),
73,73,10000,AKT3,-,179,22,3.871e-34,26523971,(p=1.20e-03),,27422127,(p=2.90e-03),,15466193,(p=3.10e-03),,28160548,(p=3.10e-03),,22729223,(p=3.10e-03),,21765914,(p=3.50e-03),,26902608,(p=3.60e-03),,21483469,(p=3.80e-03),,22234583,(p=3.90e-03),,19261608,(p=4.40e-03),
74,74,7465,WEE1,-,152,21,5.916e-34,23538902,(p=1.60e-03),,27363019,(p=2.30e-03),,28652249,(p=2.50e-03),,24424027,(p=2.60e-03),,24536047,(p=3.10e-03),,26054341,(p=3.10e-03),,27558135,(p=4.30e-03),,26431163,(p=4.30e-03),,22017875,(p=4.40e-03),,23531080,(p=4.70e-03),
75,75,2308,FOXO1,-,485,29,9.779e-34,25919885,(p=5.02e-04),,24448243,(p=1.10e-03),,22622204,(p=1.60e-03),,26036758,(p=1.60e-03),,23686362,(p=2.00e-03),,28279977,(p=3.10e-03),,21179458,(p=3.10e-03),,23574718,(p=4.00e-03),,21440011,(p=4.00e-03),,27503199,(p=4.10e-03),
76,76,5894,RAF1,-,542,29,2.231e-32,22556409,(p=1.20e-03),,24486585,(p=1.20e-03),,18715846,(p=1.30e-03),,20372086,(p=2.50e-03),,27167344,(p=2.60e-03),,15150271,(p=3.10e-03),,26466569,(p=3.20e-03),,21881167,(p=3.40e-03),,25512530,(p=3.60e-03),,21139044,(p=3.80e-03),
77,77,2099,ESR1,-,2923,59,2.368e-32,16113100,(p=2.09e-04),,26158518,(p=4.01e-04),,26522726,(p=1.10e-03),,26148232,(p=1.10e-03),,27178332,(p=1.20e-03),,25283550,(p=1.20e-03),,24366110,(p=1.30e-03),,27532364,(p=1.60e-03),,25801958,(p=1.70e-03),,23319822,(p=1.80e-03),
