,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
61,61,598,BCL2L1,-,648,29,2.766e-32,17927446,(p=5.10e-04),,23475955,(p=7.02e-04),,24523919,(p=2.40e-03),,20728382,(p=2.90e-03),,21863213,(p=3.00e-03),,16081848,(p=3.00e-03),,24922075,(p=3.70e-03),,28459212,(p=3.80e-03),,25590803,(p=3.90e-03),,23171055,(p=4.70e-03),
62,62,4851,NOTCH1,-,1098,35,4.309e-32,26967479,(p=5.09e-04),,19549918,(p=5.15e-04),,25879451,(p=1.40e-03),,28122586,(p=1.40e-03),,24662767,(p=1.50e-03),,26394830,(p=1.60e-03),,21326611,(p=1.90e-03),,27870570,(p=2.50e-03),,25849484,(p=3.10e-03),,26670666,(p=3.50e-03),
63,63,1499,CTNNB1,-,2298,48,8.967e-32,24733413,(p=4.05e-04),,23489693,(p=4.07e-04),,22234612,(p=5.17e-04),,25343173,(p=1.30e-03),,27196759,(p=1.40e-03),,22955108,(p=1.90e-03),,26268703,(p=2.00e-03),,24798046,(p=2.00e-03),,27835591,(p=2.00e-03),,27780915,(p=2.50e-03),
64,64,1027,CDKN1B,-,929,32,3.114e-31,27035903,(p=5.09e-04),,23982416,(p=1.20e-03),,25524798,(p=1.40e-03),,27197201,(p=2.00e-03),,20716117,(p=2.40e-03),,18032931,(p=2.40e-03),,28582703,(p=3.10e-03),,15239677,(p=3.70e-03),,19924135,(p=4.00e-03),,21062737,(p=4.10e-03),
65,65,4286,MITF,-,266,21,1.411e-30,25789707,(p=2.01e-04),,26962685,(p=4.03e-04),,24771846,(p=4.06e-04),,16001072,(p=5.02e-04),,23477830,(p=1.10e-03),,21796150,(p=1.30e-03),,21981993,(p=3.10e-03),,28376192,(p=3.70e-03),,21203491,(p=3.70e-03),,23921446,(p=3.70e-03),
66,66,3091,HIF1A,-,2688,50,1.672e-30,22865452,(p=3.03e-04),,23785417,(p=7.03e-04),,25596742,(p=8.01e-04),,19435875,(p=1.30e-03),,20473281,(p=1.40e-03),,20627616,(p=1.80e-03),,16596228,(p=2.00e-03),,20169663,(p=2.40e-03),,15669079,(p=3.00e-03),,28610954,(p=3.10e-03),
67,67,367,AR,-,2103,44,2.708e-30,23786771,(p=5.11e-04),,28468774,(p=1.50e-03),,26247526,(p=1.60e-03),,24615402,(p=2.00e-03),,27683182,(p=2.10e-03),,24356815,(p=2.40e-03),,27249694,(p=2.50e-03),,27148695,(p=2.50e-03),,26876202,(p=3.00e-03),,19301304,(p=3.70e-03),
68,68,1026,CDKN1A,-,1511,37,1.524e-29,25912549,(p=5.13e-04),,23982416,(p=1.20e-03),,25885043,(p=2.00e-03),,24782314,(p=2.00e-03),,25349305,(p=2.90e-03),,25474241,(p=3.00e-03),,28582703,(p=3.10e-03),,20702488,(p=3.70e-03),,18316600,(p=3.90e-03),,7753561,(p=4.10e-03),
69,69,1969,EPHA2,-,256,20,2.433e-29,24486585,(p=5.06e-04),,25542448,(p=5.13e-04),,26744526,(p=7.02e-04),,21955398,(p=1.00e-03),,25542447,(p=1.30e-03),,25366905,(p=2.50e-03),,21166698,(p=4.00e-03),,16103880,(p=4.10e-03),,21205836,(p=4.90e-03),,19934338,(p=5.20e-03),
70,70,2305,FOXM1,-,363,22,3.145e-29,26279295,(p=5.06e-04),,28482906,(p=5.15e-04),,23531216,(p=1.30e-03),,26640950,(p=1.40e-03),,25213081,(p=1.40e-03),,26918606,(p=3.80e-03),,23857410,(p=3.80e-03),,26560505,(p=4.70e-03),,27185371,(p=4.80e-03),,27439614,(p=4.80e-03),
