,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
42,42,4313,MMP2,-,1608,85,5.093e-67,25862849,(p=1.26e-04),,25100134,(p=6.01e-04),,23254288,(p=8.01e-04),,26304749,(p=1.40e-03),,28633655,(p=1.40e-03),,25236186,(p=1.40e-03),,28487942,(p=1.40e-03),,22522455,(p=1.80e-03),,23807724,(p=1.90e-03),,28443475,(p=2.20e-03),
43,43,4609,MYC,-,1745,88,7.038e-67,18722373,(p=6.02e-04),,25748238,(p=8.03e-04),,27401245,(p=1.10e-03),,27903272,(p=1.30e-03),,26988986,(p=1.40e-03),,20170530,(p=1.40e-03),,26506880,(p=1.50e-03),,23907459,(p=1.60e-03),,25884680,(p=1.80e-03),,28369091,(p=2.20e-03),
44,44,5243,ABCB1,-,2076,95,1.453e-66,25908454,(p=3.02e-04),,17526808,(p=3.07e-04),,25498238,(p=4.02e-04),,28389777,(p=6.01e-04),,24190517,(p=8.02e-04),,27169328,(p=1.00e-03),,25964202,(p=1.10e-03),,18654608,(p=1.10e-03),,20437864,(p=1.30e-03),,26515462,(p=1.30e-03),
45,45,5595,MAPK3,-,1306,77,2.215e-66,20038816,(p=1.19e-04),,17526808,(p=3.07e-04),,26711788,(p=3.08e-04),,23812726,(p=3.13e-04),,20490331,(p=5.00e-04),,20726858,(p=8.02e-04),,24239461,(p=9.00e-04),,22344606,(p=1.10e-03),,19729990,(p=1.30e-03),,20072648,(p=1.40e-03),
46,46,960,CD44,-,1050,70,6.643e-66,25053293,(p=1.22e-04),,25123505,(p=9.00e-04),,25840418,(p=1.30e-03),,19360323,(p=1.40e-03),,27499099,(p=1.40e-03),,28507278,(p=1.50e-03),,27176078,(p=1.70e-03),,24647926,(p=1.80e-03),,26747179,(p=2.20e-03),,20083228,(p=2.20e-03),
47,47,7040,TGFB1,-,3801,128,2.591e-65,28792132,(p=3.03e-04),,18676771,(p=3.13e-04),,22641218,(p=5.01e-04),,27330076,(p=6.02e-04),,25977342,(p=8.01e-04),,27862334,(p=8.01e-04),,19351925,(p=8.03e-04),,27111394,(p=1.00e-03),,25422078,(p=1.00e-03),,27292026,(p=1.00e-03),
48,48,2932,GSK3B,-,1118,71,3.76e-65,22286758,(p=1.22e-04),,23729362,(p=3.03e-04),,27050373,(p=3.14e-04),,22534782,(p=4.01e-04),,28574599,(p=5.01e-04),,23463670,(p=8.00e-04),,17991738,(p=8.02e-04),,24239461,(p=9.00e-04),,27780915,(p=1.10e-03),,29079416,(p=1.30e-03),
49,49,2309,FOXO3,-,513,53,2.081e-64,25791921,(p=3.12e-04),,18312651,(p=4.01e-04),,27881235,(p=4.01e-04),,26310353,(p=4.01e-04),,22971992,(p=5.00e-04),,20169663,(p=5.02e-04),,24337611,(p=1.00e-03),,20978166,(p=1.10e-03),,19276163,(p=1.40e-03),,20808831,(p=1.40e-03),
50,50,7291,TWIST1,-,484,52,2.094e-64,22060274,(p=8.00e-04),,24833103,(p=1.40e-03),,25031735,(p=1.40e-03),,24895167,(p=1.60e-03),,15958559,(p=1.90e-03),,22581828,(p=2.10e-03),,24885626,(p=2.30e-03),,28498365,(p=2.60e-03),,28346424,(p=2.60e-03),,27661106,(p=2.60e-03),
51,51,2260,FGFR1,-,503,52,1.538e-63,25900027,(p=3.02e-04),,26351320,(p=4.01e-04),,29454091,(p=5.01e-04),,25188816,(p=1.00e-03),,26549034,(p=1.10e-03),,27401245,(p=1.10e-03),,24616020,(p=1.30e-03),,26936917,(p=1.40e-03),,23082000,(p=1.60e-03),,22573348,(p=1.70e-03),
52,52,5037,PEBP1,-,212,40,4.552e-63,26116914,(p=1.26e-04),,27444299,(p=6.00e-04),,17911631,(p=1.10e-03),,15327891,(p=1.30e-03),,22292035,(p=1.60e-03),,24658061,(p=2.20e-03),,18567796,(p=2.20e-03),,21664646,(p=2.20e-03),,22248055,(p=3.30e-03),,16243812,(p=3.40e-03),
53,53,648,BMI1,-,454,49,9.816e-62,28631557,(p=3.03e-04),,25286028,(p=3.05e-04),,28260023,(p=1.10e-03),,24913180,(p=1.20e-03),,26090866,(p=1.60e-03),,23807724,(p=1.90e-03),,16963837,(p=2.10e-03),,26935956,(p=2.20e-03),,23700898,(p=2.20e-03),,27177084,(p=2.60e-03),
