,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
1213,1213,5111,PCNA,-,670,5,8.803e-05,23542172,(p=3.20e-03),,28423618,(p=5.50e-03),,16101161,(p=6.20e-03),,15504738,(p=6.60e-03),,17525639,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
1214,1214,3727,JUND,-,114,3,8.889e-05,27184257,(p=2.50e-03),,12727841,(p=3.60e-03),,24647988,(p=5.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1215,1215,9582,APOBEC3B,-,114,3,8.882e-05,25401976,(p=7.50e-03),,26420215,(p=7.90e-03),,27634334,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1216,1216,4627,MYH9,-,340,4,8.975e-05,24189400,(p=4.18e-04),,22366308,(p=1.90e-03),,23068101,(p=9.20e-03),,25826333,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1217,1217,865,CBFB,-,115,3,9.101e-05,23878140,(p=3.50e-03),,28253536,(p=4.40e-03),,25678665,(p=6.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1218,1218,2911,GRM1,-,115,3,9.094e-05,25859923,(p=5.80e-03),,23085756,(p=7.20e-03),,22798429,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1219,1219,5898,RALA,-,116,3,9.324e-05,24222664,(p=5.90e-03),,27566179,(p=6.40e-03),,17709381,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1220,1220,10672,GNA13,-,116,3,9.317e-05,26735177,(p=4.90e-03),,26616858,(p=5.00e-03),,23699601,(p=5.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1221,1221,1856,DVL2,-,117,3,9.55e-05,24893630,(p=2.60e-03),,18692936,(p=3.40e-03),,27432651,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1222,1222,5629,PROX1,-,117,3,9.543e-05,26759228,(p=6.90e-03),,16525637,(p=7.20e-03),,22833470,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1223,1223,7159,TP53BP2,-,117,3,9.535e-05,22169642,(p=2.60e-03),,24312201,(p=8.30e-03),,27473084,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1224,1224,4608,MYBPH,-,15,2,9.999e-05,22085929,(p=7.30e-03),,23068101,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1225,1225,10045,SH2D3A,-,15,2,9.99e-05,24658140,(p=2.60e-03),,19490893,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1226,1226,54458,PRR13,-,15,2,9.982e-05,24362794,(p=6.90e-03),,21157449,(p=7.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1227,1227,84985,FAM83A,-,15,2,9.974e-05,22886303,(p=1.20e-03),,28463969,(p=1.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1228,1228,85416,ZIC5,-,15,2,9.966e-05,27663664,(p=4.40e-03),,27671679,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1229,1229,100144748,KLLN,-,15,2,9.958e-05,24356815,(p=3.60e-03),,23418309,(p=4.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1230,1230,8085,KMT2D,-,119,3,9.972e-05,27280393,(p=4.80e-03),,24323028,(p=5.30e-03),,22722839,(p=8.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1231,1231,3570,IL6R,-,356,4,0.0001058,19088723,(p=4.70e-03),,22552503,(p=6.00e-03),,24118365,(p=6.90e-03),,15284182,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1232,1232,1630,DCC,-,122,3,0.0001072,28967088,(p=7.00e-04),,20083228,(p=3.60e-03),,23310950,(p=5.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1233,1233,5716,PSMD10,-,123,3,0.0001098,25905985,(p=5.40e-03),,21254169,(p=7.30e-03),,26554593,(p=7.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1234,1234,6590,SLPI,-,123,3,0.0001097,26876202,(p=1.50e-03),,21641406,(p=5.30e-03),,12732717,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1235,1235,57167,SALL4,-,123,3,0.0001096,27329034,(p=4.90e-03),,26750614,(p=5.10e-03),,24012616,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1236,1236,10673,TNFSF13B,-,362,4,0.0001124,21483105,(p=5.40e-03),,20956327,(p=5.40e-03),,18366696,(p=6.20e-03),,15070697,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1237,1237,157285,PRAG1,-,16,2,0.000113,26782286,(p=1.10e-03),,26215634,(p=2.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1238,1238,2739,GLO1,-,126,3,0.0001175,24966916,(p=1.90e-03),,11489834,(p=6.90e-03),,24662817,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1239,1239,5583,PRKCH,-,126,3,0.0001174,17146445,(p=5.40e-03),,17786031,(p=6.20e-03),,19523467,(p=6.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1240,1240,2627,GATA6,-,128,3,0.0001229,18535672,(p=8.70e-03),,19490893,(p=9.00e-03),,22375031,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1241,1241,3918,LAMC2,-,128,3,0.0001228,21664646,(p=1.60e-03),,28653882,(p=7.80e-03),,19147813,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1242,1242,706,TSPO,-,129,3,0.0001256,23967175,(p=7.70e-03),,22645299,(p=9.40e-03),,19789311,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1243,1243,994,CDC25B,-,129,3,0.0001255,17651784,(p=6.20e-03),,28869606,(p=6.60e-03),,20500813,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1244,1244,1488,CTBP2,-,129,3,0.0001254,28412731,(p=5.50e-03),,23730208,(p=6.90e-03),,22945647,(p=8.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1245,1245,10211,FLOT1,-,129,3,0.0001253,24304721,(p=2.20e-03),,24277378,(p=5.00e-03),,24533441,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1246,1246,30811,HUNK,-,17,2,0.0001272,28189783,(p=3.50e-03),,25515931,(p=5.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1247,1247,54502,RBM47,-,17,2,0.0001271,24898756,(p=9.50e-03),,26923328,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1248,1248,54596,L1TD1,-,17,2,0.000127,28093071,(p=2.70e-03),,26159230,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1249,1249,79961,DENND2D,-,17,2,0.0001269,23182661,(p=6.40e-03),,24317529,(p=7.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1250,1250,266977,ADGRF1,-,17,2,0.0001267,28968839,(p=5.00e-03),,20149256,(p=5.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1251,1251,1030,CDKN2B,-,379,4,0.0001325,27090891,(p=5.05e-04),,7882351,(p=1.90e-03),,12060387,(p=8.10e-03),,21889114,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1252,1252,79577,CDC73,-,132,3,0.0001334,20480190,(p=3.20e-03),,26409451,(p=3.20e-03),,19490893,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1253,1253,5932,RBBP8,-,133,3,0.0001363,18171986,(p=6.40e-03),,26713604,(p=6.90e-03),,24085845,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1254,1254,10728,PTGES3,-,133,3,0.0001362,22806877,(p=4.18e-04),,25241147,(p=2.50e-03),,20847343,(p=4.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1255,1255,9978,RBX1,-,384,4,0.0001389,28522751,(p=1.10e-03),,27566015,(p=6.00e-03),,22935614,(p=6.80e-03),,19935701,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1256,1256,29108,PYCARD,-,134,3,0.0001391,12800194,(p=8.60e-03),,16848908,(p=9.20e-03),,16715133,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1257,1257,811,CALR,-,386,4,0.0001415,26452990,(p=6.20e-03),,19470730,(p=7.30e-03),,19490893,(p=9.00e-03),,23814025,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1258,1258,8711,TNK1,-,18,2,0.0001416,25852190,(p=9.20e-03),,21536687,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1259,1259,26084,ARHGEF26,-,18,2,0.0001415,26764186,(p=6.70e-03),,25852190,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1260,1260,201292,TRIM65,-,18,2,0.0001414,27012201,(p=2.50e-03),,27829229,(p=5.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1261,1261,102723547,CSAG2,-,18,2,0.0001413,20734393,(p=3.20e-03),,17216190,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1262,1262,10498,CARM1,-,135,3,0.0001415,23887673,(p=7.50e-03),,24211191,(p=8.10e-03),,19490893,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1263,1263,2209,FCGR1A,-,136,3,0.0001445,22759273,(p=2.60e-03),,20418097,(p=6.40e-03),,19490893,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1264,1264,2280,FKBP1A,-,136,3,0.0001444,24658140,(p=2.60e-03),,18413763,(p=3.80e-03),,27223077,(p=7.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1265,1265,3726,JUNB,-,136,3,0.0001443,24858691,(p=2.50e-03),,21225234,(p=6.90e-03),,25662951,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1266,1266,8767,RIPK2,-,136,3,0.0001442,24642040,(p=1.20e-03),,21123652,(p=3.00e-03),,24658576,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1267,1267,2022,ENG,-,392,4,0.0001489,24065188,(p=2.60e-03),,25279424,(p=5.40e-03),,23746240,(p=7.40e-03),,23475485,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1268,1268,3024,HIST1H1A,-,138,3,0.0001503,24189400,(p=4.18e-04),,10447003,(p=1.50e-03),,15695403,(p=3.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1269,1269,3292,HSD17B1,-,138,3,0.0001502,18593984,(p=2.50e-03),,23837683,(p=3.50e-03),,20151319,(p=5.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1270,1270,8864,PER2,-,138,3,0.0001501,18518968,(p=6.00e-03),,25550826,(p=7.60e-03),,22260161,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1271,1271,3673,ITGA2,-,395,4,0.0001529,25808196,(p=5.02e-04),,23951036,(p=9.02e-04),,26850110,(p=2.60e-03),,23418787,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1272,1272,5478,PPIA,-,395,4,0.0001527,16885564,(p=3.00e-03),,28394340,(p=5.20e-03),,18829531,(p=5.50e-03),,23031673,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1273,1273,4907,NT5E,-,140,3,0.0001562,28060732,(p=1.10e-03),,28158983,(p=2.40e-03),,26629888,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1274,1274,10376,TUBA1B,-,140,3,0.0001561,24189400,(p=4.18e-04),,24706829,(p=1.80e-03),,23625295,(p=4.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1275,1275,3234,HOXD8,-,19,2,0.0001562,28457970,(p=5.30e-03),,27748920,(p=6.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1276,1276,4108,MAGEA9,-,19,2,0.000156,25755744,(p=3.80e-03),,26717042,(p=4.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1277,1277,24139,EML2,-,19,2,0.0001559,25740311,(p=5.05e-04),,24706829,(p=1.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1278,1278,65117,RSRC2,-,19,2,0.0001558,17203224,(p=7.60e-03),,28416606,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1279,1279,7520,XRCC5,-,398,4,0.0001564,17289874,(p=3.60e-03),,19177010,(p=5.10e-03),,28399858,(p=7.30e-03),,25852190,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1280,1280,5008,OSM,-,142,3,0.0001621,28053127,(p=3.20e-03),,22267707,(p=6.20e-03),,27486982,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1281,1281,177,AGER,-,775,5,0.0001633,23712703,(p=6.80e-03),,27669433,(p=7.30e-03),,23071492,(p=7.80e-03),,16166741,(p=8.50e-03),,19834494,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
1282,1282,3398,ID2,-,143,3,0.0001652,24376712,(p=2.20e-03),,19129913,(p=6.60e-03),,25773386,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1283,1283,23512,SUZ12,-,144,3,0.0001686,24633887,(p=3.20e-03),,19749796,(p=4.90e-03),,27728805,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1284,1284,657,BMPR1A,-,145,3,0.0001719,26701726,(p=5.20e-03),,24480809,(p=6.00e-03),,23593444,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1285,1285,2568,GABRP,-,20,2,0.0001721,28524180,(p=7.50e-03),,25012653,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1286,1286,4293,MAP3K9,-,20,2,0.000172,23836671,(p=7.20e-03),,28081468,(p=7.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1287,1287,84700,MYO18B,-,20,2,0.0001718,17294804,(p=5.80e-03),,12209013,(p=7.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1288,1288,1452,CSNK1A1,-,146,3,0.000175,25798617,(p=8.70e-03),,25852190,(p=9.20e-03),,15131121,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1289,1289,1050,CEBPA,-,411,4,0.0001755,18559874,(p=4.90e-03),,18450602,(p=7.70e-03),,22260161,(p=9.00e-03),,23437297,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1290,1290,5337,PLD1,-,147,3,0.0001782,12813467,(p=4.40e-03),,25197077,(p=7.70e-03),,23131846,(p=8.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1291,1291,2274,FHL2,-,148,3,0.0001817,25917075,(p=4.40e-03),,19139564,(p=5.10e-03),,17682292,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1292,1292,2353,FOS,-,415,4,0.0001817,26387545,(p=3.50e-03),,23494858,(p=5.40e-03),,23418787,(p=6.20e-03),,24378831,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1293,1293,1454,CSNK1E,-,149,3,0.000185,25404202,(p=3.00e-03),,18518968,(p=6.00e-03),,24947187,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1294,1294,2009,EML1,-,21,2,0.0001888,25740311,(p=5.05e-04),,24706829,(p=1.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1295,1295,26269,FBXO8,-,21,2,0.0001887,23826080,(p=3.80e-03),,25801334,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1296,1296,55290,BRF2,-,21,2,0.0001885,20668658,(p=1.60e-03),,24523874,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1297,1297,2101,ESRRA,-,152,3,0.0001958,26160845,(p=3.20e-03),,24504521,(p=5.80e-03),,26542058,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1298,1298,6256,RXRA,-,427,4,0.0002016,22901127,(p=5.40e-03),,25762635,(p=6.80e-03),,28740126,(p=8.40e-03),,15131121,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1299,1299,3488,IGFBP5,-,155,3,0.0002072,23539739,(p=6.60e-03),,23576565,(p=8.00e-03),,25422220,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1300,1300,5154,PDGFA,-,156,3,0.0002109,27931212,(p=1.90e-03),,22733151,(p=2.60e-03),,19707201,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1301,1301,4214,MAP3K1,-,157,3,0.0002148,19513748,(p=7.60e-03),,19593445,(p=7.90e-03),,22110214,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1302,1302,5934,RBL2,-,157,3,0.0002146,14587097,(p=3.20e-03),,25852190,(p=9.20e-03),,18418057,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1303,1303,8915,BCL10,-,157,3,0.0002145,19709433,(p=6.60e-03),,19593445,(p=7.90e-03),,26668357,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1304,1304,835,CASP2,-,158,3,0.0002183,19715609,(p=7.90e-03),,19593445,(p=7.90e-03),,25301067,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1305,1305,5564,PRKAB1,-,159,3,0.0002223,19347029,(p=2.60e-03),,22029423,(p=6.00e-03),,25852190,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1306,1306,54856,GON4L,-,23,2,0.0002253,27312530,(p=8.30e-03),,19490893,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1307,1307,80304,WDCP,-,23,2,0.0002251,22327622,(p=6.20e-03),,25469238,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1308,1308,9860,LRIG2,-,24,2,0.0002454,25353163,(p=3.50e-03),,20446891,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1309,1309,29122,PRSS50,-,24,2,0.0002452,27109614,(p=1.90e-03),,25811800,(p=2.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1310,1310,84707,BEX2,-,24,2,0.000245,16818640,(p=7.60e-03),,19835597,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1311,1311,1557,CYP2C19,-,851,5,0.0002448,24169346,(p=8.01e-04),,22585284,(p=3.20e-03),,23413279,(p=5.80e-03),,25995169,(p=8.60e-03),,19638460,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
1312,1312,6752,SSTR2,-,167,3,0.0002556,14572771,(p=4.90e-03),,15754023,(p=8.10e-03),,27402219,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1313,1313,4738,NEDD8,-,168,3,0.00026,25229838,(p=6.20e-03),,28569775,(p=6.90e-03),,22895816,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1314,1314,6573,SLC19A1,-,168,3,0.0002599,19841321,(p=1.10e-03),,20651609,(p=5.80e-03),,20737570,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1315,1315,5971,RELB,-,169,3,0.0002643,20564628,(p=1.90e-03),,23451236,(p=5.10e-03),,26147201,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1316,1316,79728,PALB2,-,169,3,0.0002641,24085845,(p=7.20e-03),,22505525,(p=8.10e-03),,28124401,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1317,1317,3706,ITPKA,-,25,2,0.0002647,27234602,(p=1.60e-03),,21792881,(p=6.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1318,1318,10817,FRS3,-,25,2,0.0002645,20228838,(p=2.10e-03),,16702953,(p=3.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1319,1319,26256,CABYR,-,25,2,0.0002643,24362251,(p=4.40e-03),,22285430,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1320,1320,50861,STMN3,-,25,2,0.0002641,10655513,(p=2.50e-03),,25028095,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1321,1321,79370,BCL2L14,-,25,2,0.0002639,17280616,(p=1.90e-03),,19671159,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1322,1322,80725,SRCIN1,-,25,2,0.0002637,26277787,(p=3.40e-03),,24456795,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1323,1323,157638,FAM84B,-,25,2,0.0002635,26759717,(p=8.30e-03),,28186973,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1324,1324,200958,MUC20,-,25,2,0.0002633,23262208,(p=5.40e-03),,23625723,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1325,1325,643911,CRNDE,-,25,2,0.0002631,28477368,(p=7.20e-03),,28594403,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1326,1326,5296,PIK3R2,-,171,3,0.0002713,24189400,(p=4.18e-04),,24658140,(p=2.60e-03),,28299881,(p=6.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1327,1327,1022,CDK7,-,172,3,0.0002758,22447844,(p=2.50e-03),,21315177,(p=4.40e-03),,25852190,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1328,1328,11140,CDC37,-,172,3,0.0002756,24189400,(p=4.18e-04),,23584476,(p=1.70e-03),,22451720,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1329,1329,1495,CTNNA1,-,173,3,0.0002802,24189400,(p=4.18e-04),,15657067,(p=4.40e-03),,25852190,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1330,1330,5326,PLAGL2,-,26,2,0.000284,28259923,(p=9.00e-03),,22076304,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1331,1331,11259,FILIP1L,-,26,2,0.0002838,22900064,(p=1.80e-03),,21693594,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1332,1332,27198,HCAR1,-,26,2,0.0002836,19490893,(p=9.00e-03),,27765922,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1333,1333,89795,NAV3,-,26,2,0.0002834,19490893,(p=9.00e-03),,16166283,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1334,1334,5062,PAK2,-,176,3,0.0002937,26218748,(p=6.60e-03),,24621074,(p=7.20e-03),,24434518,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1335,1335,51659,GINS2,-,27,2,0.0003054,25348432,(p=5.00e-03),,28405687,(p=5.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1336,1336,55706,NDC1,-,27,2,0.0003052,26392108,(p=3.30e-03),,19490893,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1337,1337,246,ALOX15,-,180,3,0.0003131,22825379,(p=3.00e-03),,20668019,(p=6.00e-03),,23474367,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1338,1338,6721,SREBF2,-,180,3,0.0003129,26512780,(p=1.20e-03),,15026365,(p=6.00e-03),,26535009,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1339,1339,7533,YWHAH,-,181,3,0.0003178,9369453,(p=8.50e-03),,25852190,(p=9.20e-03),,16545136,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1340,1340,4988,OPRM1,-,486,4,0.0003196,21156980,(p=1.70e-03),,24662916,(p=5.10e-03),,22343475,(p=7.80e-03),,21483469,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1341,1341,430,ASCL2,-,28,2,0.0003275,26483561,(p=5.00e-03),,23181270,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1342,1342,3993,LLGL2,-,28,2,0.0003272,24318287,(p=8.70e-03),,25852190,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1343,1343,5918,RARRES1,-,28,2,0.000327,24014597,(p=6.20e-03),,15059893,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1344,1344,8698,S1PR4,-,28,2,0.0003267,22460268,(p=6.20e-03),,20837468,(p=7.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1345,1345,55665,URGCP,-,28,2,0.0003265,26429875,(p=5.20e-03),,25947641,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1346,1346,79633,FAT4,-,28,2,0.0003263,26575609,(p=7.80e-03),,26672766,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1347,1347,2668,GDNF,-,183,3,0.0003263,23650283,(p=1.10e-03),,15870700,(p=3.20e-03),,19561646,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1348,1348,3351,HTR1B,-,184,3,0.0003314,25170871,(p=5.80e-03),,25268648,(p=5.80e-03),,28473438,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1349,1349,2081,ERN1,-,185,3,0.0003364,25495526,(p=4.80e-03),,28334878,(p=6.40e-03),,26517687,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1350,1350,5311,PKD2,-,187,3,0.000347,28723865,(p=1.90e-03),,22204817,(p=4.60e-03),,24193408,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1351,1351,8491,MAP4K3,-,29,2,0.000349,27203390,(p=3.80e-03),,25852190,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1352,1352,25852,ARMC8,-,29,2,0.0003488,24189400,(p=4.18e-04),,24894675,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1353,1353,54765,TRIM44,-,29,2,0.0003485,27058415,(p=1.00e-03),,19490893,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1354,1354,55620,STAP2,-,29,2,0.0003482,22231445,(p=2.60e-03),,24658140,(p=2.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1355,1355,60401,EDA2R,-,29,2,0.000348,19543321,(p=6.90e-03),,19490893,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
