,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
48,48,5209,PFKFB3,-,83,11,0,25032860,(p=3.00e-04),,24515104,(p=5.01e-04),,25672572,(p=1.40e-03),,28152500,(p=2.00e-03),,27262815,(p=3.90e-03),,27491040,(p=4.40e-03),,19473963,(p=4.80e-03),,23548149,(p=4.80e-03),,16115917,(p=7.00e-03),,28082200,(p=7.40e-03),
49,49,84152,PPP1R1B,-,99,13,0,20836878,(p=3.03e-04),,21447180,(p=5.01e-04),,21741919,(p=7.00e-04),,19651774,(p=2.50e-03),,25779598,(p=2.50e-03),,18579663,(p=2.70e-03),,18199533,(p=2.90e-03),,22589394,(p=2.90e-03),,15345721,(p=5.20e-03),,12124342,(p=8.10e-03),
50,50,11059,WWP1,-,100,13,0,28431583,(p=5.01e-04),,18724389,(p=2.20e-03),,25051198,(p=2.90e-03),,18806757,(p=3.40e-03),,17330240,(p=4.60e-03),,21480222,(p=4.80e-03),,22045023,(p=5.20e-03),,17016436,(p=7.10e-03),,26506518,(p=8.00e-03),,19561640,(p=8.30e-03),
51,51,5600,MAPK11,-,115,14,0,21911485,(p=3.06e-04),,14557269,(p=1.40e-03),,15708845,(p=2.50e-03),,14522966,(p=3.10e-03),,22157753,(p=3.30e-03),,25936522,(p=4.60e-03),,12475989,(p=4.80e-03),,23807508,(p=5.10e-03),,15273249,(p=5.30e-03),,23435415,(p=5.40e-03),
52,52,22974,TPX2,-,102,12,0,27314162,(p=3.04e-04),,23444224,(p=5.00e-04),,23873098,(p=5.02e-04),,22094256,(p=2.20e-03),,25239289,(p=4.70e-03),,25632068,(p=4.80e-03),,23963785,(p=4.80e-03),,23333597,(p=4.90e-03),,20599806,(p=5.20e-03),,24488334,(p=5.70e-03),
53,53,10188,TNK2,-,104,12,0,22322295,(p=5.01e-04),,25148682,(p=9.02e-04),,23208506,(p=1.80e-03),,18435854,(p=2.30e-03),,25347744,(p=2.70e-03),,25738261,(p=3.10e-03),,26498357,(p=3.10e-03),,20359967,(p=3.50e-03),,17494760,(p=5.00e-03),,23402884,(p=8.20e-03),
54,54,9734,HDAC9,-,125,14,0,24562770,(p=2.02e-04),,27033599,(p=5.00e-04),,22487525,(p=8.01e-04),,27495233,(p=2.40e-03),,26930713,(p=2.90e-03),,26992905,(p=3.10e-03),,26084607,(p=3.50e-03),,10922406,(p=4.80e-03),,27466490,(p=4.80e-03),,21987446,(p=5.40e-03),
55,55,79727,LIN28A,-,117,13,0,25638158,(p=4.02e-04),,24311633,(p=6.01e-04),,27721018,(p=9.03e-04),,22713243,(p=3.10e-03),,25515921,(p=3.70e-03),,22545159,(p=4.60e-03),,24475120,(p=4.60e-03),,26714839,(p=4.80e-03),,23613467,(p=5.40e-03),,23846349,(p=8.40e-03),
56,56,6478,SIAH2,-,100,11,0,22037769,(p=9.01e-04),,21586138,(p=1.10e-03),,26751770,(p=1.60e-03),,23208506,(p=1.80e-03),,19001609,(p=4.90e-03),,22323152,(p=7.50e-03),,18850011,(p=7.60e-03),,25313037,(p=7.60e-03),,26654769,(p=7.60e-03),,25528765,(p=8.60e-03),
57,57,3490,IGFBP7,-,121,13,0,22392074,(p=1.15e-04),,26450156,(p=3.01e-04),,20977730,(p=6.00e-04),,24967962,(p=7.01e-04),,15077158,(p=2.30e-03),,18981723,(p=4.00e-03),,22277373,(p=4.00e-03),,20464481,(p=5.70e-03),,20029996,(p=6.40e-03),,21908579,(p=8.70e-03),
58,58,8408,ULK1,-,131,14,0,27864418,(p=5.00e-04),,24955726,(p=6.00e-04),,26593251,(p=8.01e-04),,28677209,(p=2.00e-03),,28498429,(p=3.50e-03),,28011640,(p=4.50e-03),,28653878,(p=4.80e-03),,28079894,(p=5.10e-03),,29128638,(p=7.40e-03),,21460630,(p=7.60e-03),
59,59,4739,NEDD9,-,122,13,0,21317929,(p=6.01e-04),,23037767,(p=2.00e-03),,21829474,(p=2.40e-03),,23539442,(p=2.40e-03),,25356737,(p=2.90e-03),,10866674,(p=4.60e-03),,24574519,(p=4.80e-03),,20068165,(p=4.80e-03),,25241893,(p=4.80e-03),,24728978,(p=5.20e-03),
60,60,8434,RECK,-,132,14,0,20407016,(p=1.40e-03),,22158033,(p=1.40e-03),,25885317,(p=1.60e-03),,24931164,(p=2.40e-03),,24366472,(p=2.40e-03),,25826661,(p=2.90e-03),,21076843,(p=3.10e-03),,21432940,(p=4.00e-03),,23333633,(p=4.80e-03),,25845681,(p=6.20e-03),
