,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
293,293,160364,CLEC12A,-,22,2,0.0009171,27506934,(p=4.00e-03),,17609428,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
294,294,972,CD74,-,157,3,0.0009505,26500140,(p=8.11e-05),,25304249,(p=2.60e-03),,22042694,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
295,295,3146,HMGB1,-,830,5,0.000971,22983919,(p=5.50e-03),,19445369,(p=5.50e-03),,27457217,(p=5.80e-03),,26397184,(p=6.20e-03),,26676883,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,
296,296,317,APAF1,-,163,3,0.001055,27863378,(p=3.60e-03),,15305193,(p=5.80e-03),,18719738,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
297,297,1401,CRP,-,1894,7,0.001163,22328138,(p=1.70e-03),,24005810,(p=1.90e-03),,17635239,(p=2.40e-03),,20465852,(p=3.60e-03),,23724031,(p=5.80e-03),,20874781,(p=9.10e-03),,23141922,(p=9.30e-03),,NA,,NA,,NA,
298,298,256646,NUTM1,-,25,2,0.00117,26001144,(p=7.90e-03),,22301500,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
299,299,1191,CLU,-,465,4,0.001211,21240462,(p=8.03e-04),,19879423,(p=3.30e-03),,15809754,(p=5.80e-03),,19793084,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
300,300,896,CCND3,-,177,3,0.001328,11895902,(p=4.00e-03),,27493231,(p=5.80e-03),,23967867,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
301,301,7430,EZR,-,479,4,0.001347,17886294,(p=1.70e-03),,23900701,(p=8.70e-03),,21190723,(p=8.70e-03),,20562647,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
302,302,7291,TWIST1,-,484,4,0.001396,26023795,(p=5.30e-03),,28346424,(p=7.80e-03),,20920982,(p=7.90e-03),,22967435,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
303,303,3169,FOXA1,-,181,3,0.001404,23771556,(p=1.90e-03),,19549328,(p=9.00e-03),,27484093,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
304,304,682,BSG,-,490,4,0.001453,18223224,(p=3.10e-03),,25263481,(p=3.50e-03),,20021816,(p=6.40e-03),,20509007,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
305,305,1565,CYP2D6,-,919,5,0.001492,20459744,(p=8.01e-04),,11895912,(p=6.70e-03),,18547414,(p=8.30e-03),,20849243,(p=9.20e-03),,19809024,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
306,306,1436,CSF1R,-,186,3,0.001507,22955918,(p=4.00e-03),,27334834,(p=9.30e-03),,26179200,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
307,307,5599,MAPK8,-,927,5,0.001542,18094581,(p=5.60e-03),,24787013,(p=6.10e-03),,25847947,(p=8.90e-03),,24642040,(p=9.00e-03),,27855694,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
308,308,6418,SET,-,190,3,0.001594,25388166,(p=6.70e-03),,21844565,(p=8.30e-03),,25945834,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
309,309,1844,DUSP2,-,30,2,0.001634,26658840,(p=9.30e-03),,21490398,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
310,310,7412,VCAM1,-,512,4,0.001683,28263384,(p=6.20e-03),,18633131,(p=7.20e-03),,21895545,(p=8.50e-03),,19417018,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
311,311,3315,HSPB1,-,513,4,0.00169,27022067,(p=1.90e-03),,26872057,(p=6.40e-03),,25740245,(p=8.50e-03),,27354589,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
312,312,5605,MAP2K2,-,195,3,0.001699,22805292,(p=4.00e-03),,22805291,(p=5.10e-03),,25722381,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
313,313,8289,ARID1A,-,198,3,0.001771,27520487,(p=5.20e-03),,26945423,(p=6.20e-03),,27572311,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
314,314,54790,TET2,-,199,3,0.001792,20573398,(p=1.60e-03),,27391574,(p=9.10e-03),,27881874,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
315,315,3939,LDHA,-,200,3,0.001813,27324387,(p=4.40e-03),,24714743,(p=8.50e-03),,21632858,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
316,316,10023,FRAT1,-,32,2,0.001821,26178481,(p=1.50e-03),,25387569,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
317,317,1558,CYP2C8,-,202,3,0.001855,19470925,(p=5.30e-03),,17925548,(p=6.20e-03),,27287205,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
318,318,55904,KMT2E,-,33,2,0.001926,24796963,(p=6.40e-03),,7672722,(p=6.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
319,319,3718,JAK3,-,206,3,0.001952,24674452,(p=4.50e-03),,21821710,(p=5.80e-03),,18633131,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
320,320,467,ATF3,-,208,3,0.002002,27196751,(p=3.10e-03),,21844328,(p=5.80e-03),,26747248,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
321,321,2072,ERCC4,-,208,3,0.001996,21737503,(p=3.70e-03),,11895912,(p=6.70e-03),,27542841,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
322,322,5037,PEBP1,-,212,3,0.002104,23254962,(p=4.00e-03),,25764514,(p=8.70e-03),,20564197,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
323,323,6689,SPIB,-,35,2,0.002136,27348272,(p=2.20e-03),,28893618,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
324,324,27330,RPS6KA6,-,35,2,0.002129,22020623,(p=4.10e-03),,23942078,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
325,325,10413,YAP1,-,554,4,0.002161,28376152,(p=4.10e-03),,25388162,(p=9.00e-03),,27832783,(p=9.00e-03),,26119935,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
326,326,7507,XPA,-,216,3,0.002196,16507781,(p=2.60e-03),,15844177,(p=4.10e-03),,23617284,(p=4.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
327,327,23476,BRD4,-,216,3,0.002189,26119939,(p=2.60e-03),,27259267,(p=7.90e-03),,28391274,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
328,328,56616,DIABLO,-,217,3,0.002212,23699656,(p=4.60e-03),,20056675,(p=5.80e-03),,28424988,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
329,329,2324,FLT4,-,219,3,0.002266,19701853,(p=9.00e-04),,26394830,(p=2.50e-03),,27837630,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
330,330,2057,EPOR,-,220,3,0.002289,17922127,(p=3.30e-03),,22639817,(p=6.40e-03),,24155958,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
331,331,6929,TCF3,-,222,3,0.002344,25551271,(p=1.70e-03),,24578304,(p=4.00e-03),,22743623,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
332,332,7494,XBP1,-,222,3,0.002336,19470730,(p=3.50e-03),,24670641,(p=7.70e-03),,27472396,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
333,333,3691,ITGB4,-,223,3,0.00236,25808196,(p=1.50e-03),,19124484,(p=4.10e-03),,18270579,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
334,334,9564,BCAR1,-,224,3,0.002384,21957230,(p=5.60e-03),,23098208,(p=6.20e-03),,10639513,(p=7.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
335,335,3934,LCN2,-,577,4,0.002442,23056218,(p=3.80e-03),,17554627,(p=4.30e-03),,23150981,(p=6.40e-03),,22559235,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
336,336,9,NAT1,-,228,3,0.002497,25528056,(p=6.40e-03),,11895912,(p=6.70e-03),,17700360,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
337,337,4330,MN1,-,39,2,0.002547,22905229,(p=2.50e-03),,21828125,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
338,338,79870,BAALC,-,39,2,0.002539,20306678,(p=6.40e-03),,23672350,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
339,339,4792,NFKBIA,-,587,4,0.002574,23555990,(p=1.70e-03),,23697845,(p=4.10e-03),,15073126,(p=4.40e-03),,22393418,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
340,340,55355,HJURP,-,41,2,0.002792,20211017,(p=1.70e-03),,25497280,(p=4.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
341,341,3897,L1CAM,-,240,3,0.002859,28061460,(p=1.90e-03),,17873897,(p=8.90e-03),,25126672,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
342,342,3565,IL4,-,1093,5,0.002893,19515749,(p=1.30e-03),,12513914,(p=1.70e-03),,18633131,(p=7.20e-03),,15591113,(p=8.50e-03),,18927306,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
343,343,2073,ERCC5,-,243,3,0.002947,16507781,(p=2.60e-03),,24192772,(p=4.40e-03),,17476281,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
344,344,1499,CTNNB1,-,2298,7,0.002996,26521987,(p=3.80e-03),,25862567,(p=5.80e-03),,18618575,(p=5.80e-03),,25738398,(p=5.80e-03),,26398662,(p=9.40e-03),,27891591,(p=9.40e-03),,27472396,(p=9.50e-03),,NA,,NA,,NA,
345,345,84868,HAVCR2,-,247,3,0.003073,22426209,(p=3.50e-03),,27506934,(p=4.00e-03),,24639110,(p=4.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
346,346,356,FASLG,-,620,4,0.003093,14977837,(p=1.40e-03),,16364925,(p=4.20e-03),,22821704,(p=5.30e-03),,23177026,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
347,347,7345,UCHL1,-,248,3,0.003092,26702068,(p=1.90e-03),,17200335,(p=4.10e-03),,26722437,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
348,348,2932,GSK3B,-,1118,5,0.003143,24239461,(p=4.60e-03),,23729362,(p=5.30e-03),,23845472,(p=6.70e-03),,27891591,(p=9.40e-03),,26942699,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
349,349,9154,SLC28A1,-,44,2,0.003135,19107936,(p=9.00e-03),,20665488,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
350,350,10568,SLC34A2,-,45,2,0.003271,26546432,(p=6.90e-03),,28114937,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
351,351,10878,CFHR3,-,45,2,0.003262,24088957,(p=1.50e-03),,27528699,(p=3.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
352,352,1969,EPHA2,-,256,3,0.003344,19724921,(p=6.00e-03),,21955398,(p=8.90e-03),,25366905,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
353,353,3655,ITGA6,-,258,3,0.003411,25808196,(p=1.50e-03),,19124484,(p=4.10e-03),,18270579,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
354,354,3875,KRT18,-,258,3,0.003401,17545523,(p=4.50e-03),,23154549,(p=4.70e-03),,18705345,(p=5.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
355,355,3002,GZMB,-,265,3,0.003667,16611405,(p=8.05e-04),,17077322,(p=2.60e-03),,17493234,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
356,356,695,BTK,-,266,3,0.003697,28428442,(p=3.60e-03),,26961147,(p=4.10e-03),,24970801,(p=5.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
357,357,4602,MYB,-,268,3,0.003768,22764095,(p=1.50e-03),,27107996,(p=3.50e-03),,27566443,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
358,358,23492,CBX7,-,49,2,0.003794,24375438,(p=4.90e-03),,20723236,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
359,359,174,AFP,-,270,3,0.003829,25456363,(p=2.09e-04),,21083802,(p=8.50e-03),,25987792,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
360,360,1548,CYP2A6,-,274,3,0.003986,20734048,(p=8.06e-04),,21326246,(p=2.60e-03),,26715117,(p=5.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
361,361,694,BTG1,-,52,2,0.00424,27979924,(p=6.80e-03),,24985971,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
362,362,8821,INPP4B,-,52,2,0.004228,25736236,(p=4.00e-03),,25736313,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
363,363,9557,CHD1L,-,52,2,0.004216,21068133,(p=3.30e-03),,25153161,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
364,364,1846,DUSP4,-,53,2,0.004368,25281216,(p=4.00e-03),,25847947,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
365,365,3581,IL9R,-,53,2,0.004356,27364124,(p=4.02e-04),,18633131,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
366,366,1045,CDX2,-,284,3,0.004351,27060927,(p=1.70e-03),,27726953,(p=5.30e-03),,26789870,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
367,367,3082,HGF,-,693,4,0.004409,26577828,(p=6.40e-03),,27918718,(p=9.10e-03),,26790028,(p=9.10e-03),,26282167,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
368,368,9768,PCLAF,-,54,2,0.004486,24145239,(p=5.50e-03),,21689861,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
369,369,608,TNFRSF17,-,55,2,0.004641,21687682,(p=3.80e-03),,28034989,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
370,370,57111,RAB25,-,55,2,0.004629,22991305,(p=7.80e-03),,24403269,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
371,371,64710,NUCKS1,-,56,2,0.004786,28877654,(p=8.70e-03),,24819170,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
372,372,64919,BCL11B,-,57,2,0.004945,25023966,(p=3.60e-03),,23682716,(p=5.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
373,373,1535,CYBA,-,301,3,0.005055,19448608,(p=7.01e-04),,20215507,(p=1.70e-03),,25823784,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
374,374,6778,STAT6,-,302,3,0.00509,19030780,(p=3.60e-03),,26208975,(p=4.40e-03),,15044251,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
375,375,11040,PIM2,-,58,2,0.00508,26643319,(p=4.10e-03),,23752607,(p=4.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
376,376,22978,NT5C2,-,58,2,0.005066,15923058,(p=9.00e-03),,23377281,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
377,377,578,BAK1,-,306,3,0.005245,26406239,(p=4.00e-03),,26486506,(p=5.70e-03),,17227835,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
378,378,3439,IFNA1,-,308,3,0.005334,26398317,(p=2.14e-04),,28578326,(p=2.40e-03),,18633131,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
379,379,4250,SCGB2A2,-,60,2,0.005377,15447988,(p=1.90e-03),,20920982,(p=7.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
380,380,9994,CASP8AP2,-,60,2,0.005363,25530566,(p=1.90e-03),,16627760,(p=3.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
381,381,642,BLMH,-,62,2,0.005712,18398146,(p=4.00e-03),,27878232,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
382,382,2356,FPGS,-,62,2,0.005697,19841321,(p=1.50e-03),,22895141,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
383,383,2672,GFI1,-,62,2,0.005682,23466061,(p=4.60e-03),,27080012,(p=6.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
384,384,10057,ABCC5,-,62,2,0.005667,20597995,(p=4.10e-03),,26546432,(p=6.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
385,385,56848,SPHK2,-,64,2,0.006022,24140934,(p=4.50e-03),,23918304,(p=6.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
386,386,3135,HLA-G,-,764,4,0.006007,27349312,(p=8.03e-04),,26667793,(p=8.04e-04),,25620080,(p=6.70e-03),,23335072,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
387,387,8737,RIPK1,-,329,3,0.006303,22173242,(p=2.14e-04),,19629486,(p=1.90e-03),,26522725,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
388,388,59067,IL21,-,329,3,0.006287,26194763,(p=4.30e-03),,22976953,(p=4.40e-03),,23825648,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
389,389,7423,VEGFB,-,66,2,0.006341,23444216,(p=3.70e-03),,23697367,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
390,390,23650,TRIM29,-,66,2,0.006325,28098872,(p=4.00e-03),,24078150,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
391,391,10445,MCRS1,-,67,2,0.006498,27468560,(p=4.60e-03),,26849376,(p=5.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
392,392,5141,PDE4A,-,68,2,0.006681,27542768,(p=1.70e-03),,19047098,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
393,393,57448,BIRC6,-,69,2,0.006857,22085301,(p=5.30e-03),,23287853,(p=5.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
394,394,2119,ETV5,-,70,2,0.007043,25801911,(p=4.60e-03),,19443906,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
395,395,3963,LGALS7,-,70,2,0.007025,23985992,(p=9.00e-03),,16788763,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
396,396,7099,TLR4,-,2064,6,0.007337,28256509,(p=3.30e-03),,19445369,(p=5.50e-03),,27354597,(p=6.20e-03),,24114613,(p=6.40e-03),,18633131,(p=7.20e-03),,25360699,(p=8.50e-03),,NA,,NA,,NA,,NA,
397,397,6198,RPS6KB1,-,354,3,0.007589,25061101,(p=8.50e-03),,27993682,(p=8.90e-03),,16818690,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
398,398,933,CD22,-,73,2,0.00758,22355053,(p=8.05e-04),,27524505,(p=3.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
399,399,3078,CFHR1,-,74,2,0.007766,24088957,(p=1.50e-03),,27528699,(p=3.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
400,400,3563,IL3RA,-,74,2,0.007746,21933861,(p=7.80e-03),,27465508,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
401,401,81608,FIP1L1,-,74,2,0.007727,17377585,(p=1.90e-03),,27120808,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
402,402,58508,KMT2C,-,75,2,0.007921,28967088,(p=5.00e-03),,27280393,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
403,403,150684,COMMD1,-,75,2,0.007902,24625556,(p=1.90e-03),,27677741,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
404,404,3198,HOXA1,-,76,2,0.00809,24559685,(p=9.40e-03),,26791264,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
405,405,4919,ROR1,-,77,2,0.008281,23285131,(p=5.30e-03),,28160756,(p=6.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
406,406,22943,DKK1,-,369,3,0.008362,20603237,(p=2.80e-03),,19067746,(p=6.20e-03),,25271869,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
407,407,1557,CYP2C19,-,851,4,0.008442,19638460,(p=1.20e-03),,20179710,(p=2.20e-03),,19696793,(p=5.30e-03),,26456622,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
408,408,6664,SOX11,-,78,2,0.008436,28533307,(p=8.70e-03),,21943380,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
409,409,79718,TBL1XR1,-,78,2,0.008415,22837180,(p=3.60e-03),,25341494,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
410,410,51701,NLK,-,80,2,0.008832,22027747,(p=6.60e-03),,26269673,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
411,411,1030,CDKN2B,-,379,3,0.00892,27090891,(p=8.03e-04),,24815848,(p=8.04e-04),,17885492,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
412,412,5965,RECQL,-,81,2,0.009007,25424877,(p=3.30e-03),,27837030,(p=4.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
413,413,8013,NR4A3,-,81,2,0.008985,25410408,(p=4.00e-03),,27891591,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
414,414,80380,PDCD1LG2,-,81,2,0.008963,26424759,(p=5.00e-03),,27069084,(p=5.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
415,415,6400,SEL1L,-,82,2,0.009163,24311781,(p=4.60e-03),,25948789,(p=4.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
416,416,9201,DCLK1,-,82,2,0.009141,28351564,(p=6.40e-03),,27694285,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
417,417,2896,GRN,-,386,3,0.009268,27744566,(p=3.30e-03),,22316048,(p=4.30e-03),,20682318,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
418,418,23405,DICER1,-,388,3,0.009381,25195038,(p=2.80e-03),,23349018,(p=7.90e-03),,23266047,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
419,419,1031,CDKN2C,-,84,2,0.009522,27750397,(p=1.70e-03),,14645011,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
420,420,7468,NSD2,-,84,2,0.009499,27109101,(p=4.00e-03),,25280969,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
421,421,8682,PEA15,-,84,2,0.009477,27669502,(p=4.50e-03),,22144664,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
422,422,9141,PDCD5,-,84,2,0.009454,22688731,(p=2.10e-03),,25881604,(p=5.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
423,423,51341,ZBTB7A,-,84,2,0.009432,22847180,(p=4.30e-03),,21713761,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
424,424,7052,TGM2,-,391,3,0.009456,27669502,(p=4.50e-03),,23576428,(p=4.60e-03),,27620315,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
425,425,57492,ARID1B,-,86,2,0.009837,19176441,(p=1.70e-03),,25817822,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
