,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
39,39,7852,CXCR4,-,1729,160,9.625e-132,27922681,(p=4.02e-04),,27822706,(p=4.04e-04),,15802268,(p=4.06e-04),,26338423,(p=4.06e-04),,21680174,(p=5.01e-04),,28533307,(p=5.01e-04),,24810923,(p=7.01e-04),,27581786,(p=7.03e-04),,23443279,(p=7.04e-04),,22952422,(p=8.01e-04),
40,40,3082,HGF,-,693,106,1.877e-125,23045285,(p=9.40e-05),,21423210,(p=1.03e-04),,22435662,(p=1.20e-04),,28341789,(p=3.04e-04),,21440951,(p=3.06e-04),,20019837,(p=4.04e-04),,21779929,(p=7.00e-04),,23327866,(p=7.01e-04),,22413835,(p=7.01e-04),,24800946,(p=7.01e-04),
41,41,596,BCL2,-,1761,151,6.473e-123,23588221,(p=9.44e-05),,28428442,(p=3.04e-04),,24034250,(p=4.05e-04),,26286833,(p=5.01e-04),,25355727,(p=7.04e-04),,12400004,(p=1.20e-03),,23542172,(p=1.50e-03),,28379541,(p=1.50e-03),,23832737,(p=1.50e-03),,15498929,(p=1.50e-03),
42,42,5156,PDGFRA,-,440,87,1.394e-119,26549034,(p=3.02e-04),,25380967,(p=3.05e-04),,21157293,(p=4.06e-04),,28783171,(p=5.00e-04),,26544626,(p=7.04e-04),,22447844,(p=8.02e-04),,24634380,(p=1.00e-03),,24132921,(p=1.00e-03),,22323597,(p=1.20e-03),,16168125,(p=1.50e-03),
43,43,4609,MYC,-,1745,145,2.53e-118,25748238,(p=1.16e-04),,27472392,(p=3.00e-04),,28075459,(p=4.00e-04),,28714960,(p=5.01e-04),,19204574,(p=7.02e-04),,25884680,(p=7.04e-04),,26180082,(p=1.00e-03),,18722373,(p=1.50e-03),,27401245,(p=1.50e-03),,20716114,(p=1.90e-03),
44,44,8795,TNFRSF10B,-,324,78,1.027e-117,22948392,(p=4.06e-04),,24895135,(p=1.00e-03),,23053497,(p=1.00e-03),,21538027,(p=1.10e-03),,24387758,(p=1.50e-03),,28459212,(p=1.80e-03),,18599488,(p=1.90e-03),,20875141,(p=2.00e-03),,19593445,(p=2.00e-03),,15757891,(p=2.00e-03),
45,45,2309,FOXO3,-,513,90,1.236e-117,27091996,(p=1.04e-04),,19276163,(p=4.03e-04),,18312651,(p=4.06e-04),,25791921,(p=5.00e-04),,27881235,(p=5.01e-04),,27452907,(p=7.02e-04),,26310353,(p=7.04e-04),,26470790,(p=8.00e-04),,24766860,(p=8.02e-04),,20169663,(p=1.00e-03),
46,46,5743,PTGS2,-,2041,155,1.245e-117,18381949,(p=3.05e-04),,19671676,(p=3.06e-04),,11891209,(p=3.06e-04),,21813027,(p=4.01e-04),,22696230,(p=4.04e-04),,26191267,(p=4.04e-04),,21600223,(p=5.01e-04),,27450326,(p=7.00e-04),,14744769,(p=7.02e-04),,17616668,(p=7.02e-04),
47,47,595,CCND1,-,1381,129,1.426e-116,27798882,(p=3.06e-04),,17203214,(p=7.04e-04),,19633425,(p=1.30e-03),,20631637,(p=1.50e-03),,15791567,(p=1.60e-03),,27431575,(p=1.60e-03),,26708419,(p=1.80e-03),,15688030,(p=1.80e-03),,26840018,(p=1.90e-03),,27166267,(p=1.90e-03),
48,48,4318,MMP9,-,2529,165,1.456e-112,23306155,(p=3.05e-04),,24246676,(p=5.01e-04),,26648313,(p=8.01e-04),,26151179,(p=9.00e-04),,28610954,(p=1.20e-03),,21170718,(p=1.20e-03),,23566884,(p=1.20e-03),,15531921,(p=1.60e-03),,25716201,(p=1.70e-03),,25811800,(p=1.80e-03),
49,49,6790,AURKA,-,611,91,6.757e-112,25634113,(p=1.22e-04),,23334327,(p=4.04e-04),,28764929,(p=4.06e-04),,23520446,(p=7.00e-04),,26842935,(p=7.02e-04),,25082261,(p=8.01e-04),,19671766,(p=1.00e-03),,19649632,(p=1.00e-03),,25625960,(p=1.00e-03),,25882311,(p=1.40e-03),
