,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
56,56,836,CASP3,-,1069,32,2.242e-29,19996272,(p=1.80e-03),,19996278,(p=1.90e-03),,15657349,(p=2.00e-03),,20038816,(p=3.10e-03),,20072652,(p=3.10e-03),,21724551,(p=3.50e-03),,21944661,(p=3.70e-03),,24607276,(p=3.90e-03),,9933635,(p=3.90e-03),,25435190,(p=3.90e-03),
57,57,56616,DIABLO,-,217,19,4.984e-29,25889084,(p=7.05e-04),,23699656,(p=8.00e-04),,15242764,(p=1.20e-03),,21676925,(p=1.30e-03),,23403634,(p=2.20e-03),,23240027,(p=2.30e-03),,12118245,(p=3.70e-03),,28424988,(p=3.70e-03),,12218061,(p=4.10e-03),,23225169,(p=4.50e-03),
58,58,581,BAX,-,932,30,5.194e-29,18494554,(p=5.01e-04),,25889084,(p=7.05e-04),,28231544,(p=1.10e-03),,17388661,(p=1.10e-03),,14719078,(p=1.20e-03),,12907654,(p=1.90e-03),,9824152,(p=2.50e-03),,17927446,(p=3.70e-03),,25384499,(p=4.10e-03),,12963997,(p=4.40e-03),
59,59,5594,MAPK1,-,1938,40,2.127e-28,26310353,(p=5.01e-04),,17526808,(p=9.00e-04),,21444628,(p=9.00e-04),,17513610,(p=1.00e-03),,24300974,(p=1.20e-03),,28241849,(p=1.50e-03),,16395709,(p=2.60e-03),,12121974,(p=3.00e-03),,20038816,(p=3.10e-03),,23338561,(p=3.40e-03),
60,60,8795,TNFRSF10B,-,324,20,3.19e-27,23053497,(p=7.01e-04),,19661294,(p=1.90e-03),,17922852,(p=2.50e-03),,19424623,(p=3.60e-03),,28424227,(p=4.60e-03),,24895135,(p=5.40e-03),,26942880,(p=5.50e-03),,27387452,(p=5.50e-03),,18219321,(p=5.50e-03),,27176505,(p=5.60e-03),
61,61,595,CCND1,-,1381,33,4.057e-27,19903334,(p=9.01e-04),,20631636,(p=1.30e-03),,20072652,(p=3.10e-03),,28349562,(p=3.30e-03),,15505422,(p=3.40e-03),,27798882,(p=3.90e-03),,18349392,(p=4.30e-03),,23515614,(p=4.40e-03),,26708419,(p=5.10e-03),,21890746,(p=5.40e-03),
62,62,1244,ABCC2,-,283,19,7.596e-27,17534875,(p=7.04e-04),,19020751,(p=1.20e-03),,12576456,(p=3.00e-03),,20530282,(p=3.00e-03),,27590272,(p=3.20e-03),,17925548,(p=3.20e-03),,20439344,(p=4.00e-03),,20943283,(p=4.00e-03),,26295158,(p=4.30e-03),,22473764,(p=4.40e-03),
63,63,1021,CDK6,-,286,19,9.14e-27,20354191,(p=7.00e-04),,27986745,(p=7.02e-04),,25703099,(p=7.03e-04),,25524798,(p=8.01e-04),,25876993,(p=1.20e-03),,27542767,(p=1.20e-03),,27252418,(p=1.20e-03),,21278246,(p=2.20e-03),,28947417,(p=2.30e-03),,25991817,(p=4.00e-03),
64,64,3309,HSPA5,-,630,24,1.672e-26,26939701,(p=8.01e-04),,20473863,(p=2.00e-03),,12665508,(p=2.20e-03),,27815359,(p=2.50e-03),,23428538,(p=3.00e-03),,28393217,(p=3.10e-03),,18708359,(p=3.50e-03),,16912156,(p=3.50e-03),,23318453,(p=4.00e-03),,27254284,(p=4.20e-03),
65,65,978,CDA,-,89,14,2.651e-26,18347182,(p=3.01e-04),,23995783,(p=1.10e-03),,22052224,(p=1.10e-03),,17194903,(p=2.50e-03),,20665488,(p=3.80e-03),,21652582,(p=4.00e-03),,20608756,(p=4.30e-03),,26083014,(p=5.40e-03),,26418006,(p=5.70e-03),,20028759,(p=6.10e-03),
66,66,2065,ERBB3,-,443,21,5.95e-26,20726858,(p=3.00e-04),,26034219,(p=2.20e-03),,24044505,(p=3.70e-03),,23780344,(p=4.90e-03),,27358485,(p=5.50e-03),,24667376,(p=5.60e-03),,27793840,(p=5.70e-03),,28507002,(p=6.00e-03),,26310543,(p=6.10e-03),,23998444,(p=7.60e-03),
67,67,2099,ESR1,-,2923,45,7.177e-26,26916095,(p=1.10e-03),,17388661,(p=1.10e-03),,28498399,(p=1.80e-03),,19667268,(p=2.00e-03),,24786296,(p=2.50e-03),,21509526,(p=3.90e-03),,25991817,(p=4.00e-03),,20920367,(p=4.10e-03),,23991038,(p=4.30e-03),,25275589,(p=4.30e-03),
68,68,472,ATM,-,1126,29,7.938e-26,27197168,(p=7.02e-04),,26517239,(p=2.20e-03),,18593932,(p=3.00e-03),,18802408,(p=3.10e-03),,24252502,(p=3.50e-03),,28638267,(p=3.70e-03),,27259260,(p=4.30e-03),,26061604,(p=4.30e-03),,26825989,(p=4.70e-03),,26928463,(p=5.30e-03),
69,69,3791,KDR,-,875,26,1.752e-25,27789775,(p=7.04e-04),,20026801,(p=1.20e-03),,26619847,(p=1.90e-03),,18379357,(p=3.50e-03),,26325365,(p=4.10e-03),,18824714,(p=4.30e-03),,26375674,(p=5.30e-03),,27059553,(p=5.30e-03),,22539090,(p=5.50e-03),,25878330,(p=5.50e-03),
70,70,5591,PRKDC,-,532,21,2.361e-24,26108997,(p=3.00e-04),,22131882,(p=5.00e-04),,23178489,(p=1.20e-03),,25823028,(p=1.50e-03),,25480831,(p=3.70e-03),,25823795,(p=4.00e-03),,21679440,(p=4.10e-03),,10064605,(p=5.30e-03),,21042724,(p=5.30e-03),,27765904,(p=5.40e-03),
71,71,558,AXL,-,235,16,1.638e-23,27671334,(p=1.30e-03),,25767293,(p=2.40e-03),,22890323,(p=3.30e-03),,26206560,(p=4.30e-03),,23117882,(p=5.50e-03),,28251492,(p=5.50e-03),,27279912,(p=5.50e-03),,26036314,(p=5.70e-03),,28100259,(p=5.80e-03),,27856601,(p=7.40e-03),
72,72,4255,MGMT,-,599,21,2.523e-23,25163906,(p=2.01e-04),,23422094,(p=9.00e-04),,27603910,(p=1.20e-03),,24718901,(p=1.30e-03),,18156172,(p=1.80e-03),,18509181,(p=1.80e-03),,22701311,(p=2.20e-03),,19056673,(p=2.90e-03),,26648123,(p=3.30e-03),,17597106,(p=3.70e-03),
73,73,27113,BBC3,-,189,15,2.544e-23,21863213,(p=7.01e-04),,17388661,(p=1.10e-03),,27924057,(p=2.50e-03),,27472460,(p=2.70e-03),,20978166,(p=3.00e-03),,22286758,(p=3.70e-03),,28128736,(p=5.30e-03),,25895606,(p=5.70e-03),,17616685,(p=5.70e-03),,21153863,(p=6.40e-03),
74,74,6241,RRM2,-,106,13,3.186e-23,19002265,(p=7.02e-04),,19568409,(p=8.00e-04),,18278438,(p=1.20e-03),,19416980,(p=2.20e-03),,28624910,(p=2.20e-03),,27517489,(p=4.90e-03),,23466567,(p=5.30e-03),,14661056,(p=5.50e-03),,21844567,(p=5.50e-03),,25738429,(p=6.10e-03),
75,75,3320,HSP90AA1,-,908,24,5.543e-23,24682747,(p=1.14e-04),,26271675,(p=7.00e-04),,22144665,(p=7.04e-04),,24718854,(p=9.01e-04),,19952121,(p=1.20e-03),,24463348,(p=2.40e-03),,24085845,(p=2.80e-03),,24927996,(p=2.80e-03),,21235734,(p=3.40e-03),,22806877,(p=4.00e-03),
76,76,57650,CIP2A,-,123,13,2.338e-22,22537901,(p=4.30e-03),,25228280,(p=4.50e-03),,24954871,(p=5.30e-03),,26404133,(p=5.40e-03),,27350399,(p=7.10e-03),,24493623,(p=7.80e-03),,27694903,(p=8.20e-03),,23743567,(p=8.80e-03),,21655278,(p=8.90e-03),,25086622,(p=8.90e-03),
77,77,2932,GSK3B,-,1118,25,5.371e-22,23729362,(p=1.20e-03),,24239461,(p=1.80e-03),,22534782,(p=1.90e-03),,18391982,(p=2.00e-03),,27424289,(p=2.20e-03),,15942663,(p=3.10e-03),,22286758,(p=3.70e-03),,12778079,(p=5.00e-03),,24327518,(p=5.50e-03),,27481517,(p=6.10e-03),
